date,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020-4-9,Indianapolis,-0.433,-0.154,0.174,-0.417,-0.47,0.16899999999999998,-0.205
2020-4-9,Jacksonville,-0.401,-0.14,-0.393,-0.416,-0.439,0.177,-0.218
2020-4-9,Memphis,-0.349,-0.0343,-0.323,-0.243,-0.39299999999999996,0.153,-0.18600000000000003
2020-4-9,San Francisco,-0.7340000000000001,-0.34700000000000003,-0.544,-0.739,-0.71,0.319,-0.39
2020-4-9,El Paso,-0.467,-0.159,-0.689,-0.391,-0.457,0.21100000000000002,-0.262
2020-4-9,Baltimore,-0.413,-0.17,0.121,-0.377,-0.493,0.18600000000000003,-0.226
2020-4-9,Portland,-0.541,-0.163,0.154,-0.569,-0.529,0.193,-0.23600000000000002
2020-4-9,Boston,-0.6629999999999999,-0.264,-0.383,-0.796,-0.639,0.27399999999999997,-0.33
2020-4-9,Oklahoma City,-0.39899999999999997,-0.0857,0.0257,-0.356,-0.43,0.163,-0.201
2020-4-9,Louisville,-0.39399999999999996,-0.00143,0.81,-0.274,-0.473,0.16899999999999998,-0.203
2020-4-9,Denver,-0.5539999999999999,-0.171,-0.00714,-0.733,-0.551,0.22,-0.268
2020-4-9,Washington,-0.631,-0.314,-0.583,-0.749,-0.636,0.25,-0.301
2020-4-9,Nashville,-0.469,-0.151,-0.359,-0.614,-0.511,0.191,-0.231
2020-4-9,Milwaukee,-0.456,-0.139,0.429,-0.414,-0.461,0.184,-0.223
2020-4-9,Albuquerque,-0.41100000000000003,-0.12300000000000001,0.12,-0.376,-0.47600000000000003,0.177,-0.215
2020-4-9,Tucson,-0.414,-0.131,-0.256,-0.426,-0.446,0.163,-0.2
2020-4-9,Fresno,-0.36,-0.08,-0.463,-0.416,-0.41100000000000003,0.161,-0.2
2020-4-9,Sacramento,-0.429,-0.133,-0.249,-0.599,-0.489,0.191,-0.23800000000000002
2020-4-9,Atlanta,-0.534,-0.214,-0.447,-0.536,-0.584,0.22699999999999998,-0.278
2020-4-9,Kansas City,-0.429,-0.12,-0.0457,-0.199,-0.46399999999999997,0.17,-0.205
2020-4-9,Miami,-0.534,-0.289,-0.729,-0.67,-0.511,0.25,-0.31
2020-4-9,Raleigh,-0.447,-0.19699999999999998,0.244,-0.726,-0.557,0.214,-0.258
2020-4-9,Omaha,-0.41100000000000003,-0.0457,0.123,-0.386,-0.423,0.17300000000000001,-0.207
2020-4-9,Oakland,-0.5529999999999999,-0.253,-0.281,-0.713,-0.609,0.267,-0.327
2020-4-9,Minneapolis,-0.519,-0.203,0.353,-0.697,-0.564,0.239,-0.28600000000000003
2020-4-9,Tampa,-0.467,-0.239,-0.49,-0.653,-0.491,0.2,-0.248
2020-4-9,New Orleans,-0.6559999999999999,-0.271,-0.47,-0.526,-0.574,0.223,-0.276
2020-4-9,Wichita,-0.401,-0.107,0.27,-0.409,-0.42700000000000005,0.159,-0.19399999999999998
2020-4-9,Cleveland,-0.456,-0.11699999999999999,0.464,-0.431,-0.47700000000000004,0.18,-0.217
2020-4-9,Bakersfield,-0.38,-0.0929,-0.316,-0.343,-0.41600000000000004,0.16699999999999998,-0.204
2020-4-9,Honolulu,-0.489,-0.239,-0.616,-0.669,-0.486,0.226,-0.27699999999999997
2020-4-9,Boise,-0.439,-0.141,0.636,-0.5,-0.513,0.18100000000000002,-0.22
2020-4-9,Salt Lake City,-0.436,-0.13,0.224,-0.611,-0.469,0.183,-0.221
2020-4-9,Virginia Beach,-0.38299999999999995,-0.147,0.151,-0.344,-0.451,0.18,-0.218
2020-4-9,Colorado Springs,-0.39299999999999996,-0.157,0.233,-0.453,-0.501,0.18600000000000003,-0.225
2020-4-9,Tulsa,-0.39,-0.0771,-0.14,-0.196,-0.424,0.163,-0.2
2020-4-10,Los Angeles,-0.509,-0.267,-0.577,-0.579,-0.516,0.24600000000000002,-0.301
2020-4-10,New York City,-0.682,-0.276,-0.308,-0.691,-0.67,0.28300000000000003,-0.342
2020-4-10,Chicago,-0.494,-0.157,-0.217,-0.613,-0.5429999999999999,0.21899999999999997,-0.266
2020-4-10,Houston,-0.42,-0.174,-0.33,-0.574,-0.48100000000000004,0.213,-0.261
2020-4-10,Phoenix,-0.396,-0.17600000000000002,-0.206,-0.447,-0.466,0.17600000000000002,-0.214
2020-4-10,San Diego,-0.516,-0.27899999999999997,-0.706,-0.677,-0.53,0.243,-0.29600000000000004
2020-4-10,Dallas,-0.42700000000000005,-0.154,-0.281,-0.471,-0.486,0.201,-0.252
2020-4-10,Las Vegas,-0.457,-0.2,-0.521,-0.614,-0.5770000000000001,0.21100000000000002,-0.262
2020-4-10,Seattle,-0.539,-0.213,0.256,-0.687,-0.636,0.25,-0.3
2020-4-10,Fort Worth,-0.42100000000000004,-0.129,-0.0429,-0.696,-0.46299999999999997,0.19399999999999998,-0.242
2020-4-10,San Antonio,-0.441,-0.17600000000000002,-0.501,-0.453,-0.49,0.204,-0.254
2020-4-10,San Jose,-0.589,-0.29100000000000004,-0.284,-0.75,-0.674,0.301,-0.365
2020-4-10,Detroit,-0.546,-0.201,0.141,-0.589,-0.603,0.22899999999999998,-0.275
2020-4-10,Philadelphia,-0.52,-0.21899999999999997,-0.381,-0.593,-0.5589999999999999,0.214,-0.259
2020-4-10,Columbus,-0.45399999999999996,-0.166,0.274,-0.449,-0.529,0.201,-0.24
2020-4-10,Austin,-0.524,-0.251,-0.359,-0.716,-0.58,0.244,-0.301
2020-4-10,Charlotte,-0.474,-0.124,0.0257,-0.667,-0.531,0.201,-0.244
2020-4-10,Indianapolis,-0.43700000000000006,-0.156,0.127,-0.421,-0.47600000000000003,0.171,-0.20800000000000002
2020-4-10,Jacksonville,-0.401,-0.147,-0.389,-0.421,-0.447,0.179,-0.22
2020-4-10,Memphis,-0.35,-0.0414,-0.324,-0.246,-0.40399999999999997,0.156,-0.18899999999999997
2020-4-10,San Francisco,-0.737,-0.35100000000000003,-0.54,-0.741,-0.711,0.32,-0.391
2020-4-10,El Paso,-0.47,-0.16699999999999998,-0.696,-0.397,-0.47700000000000004,0.217,-0.267
2020-4-10,Baltimore,-0.42100000000000004,-0.18,0.0986,-0.389,-0.501,0.19,-0.23
2020-4-10,Portland,-0.54,-0.16,0.207,-0.567,-0.53,0.191,-0.23399999999999999
2020-4-10,Boston,-0.6629999999999999,-0.26,-0.364,-0.794,-0.6409999999999999,0.27399999999999997,-0.33
2020-4-10,Oklahoma City,-0.39,-0.0743,0.126,-0.35,-0.434,0.159,-0.19699999999999998
2020-4-10,Louisville,-0.39899999999999997,-0.00857,0.731,-0.28,-0.48,0.17300000000000001,-0.207
2020-4-10,Denver,-0.551,-0.16699999999999998,0.0486,-0.73,-0.551,0.217,-0.265
2020-4-10,Washington,-0.639,-0.326,-0.607,-0.753,-0.64,0.253,-0.303
2020-4-10,Nashville,-0.467,-0.151,-0.361,-0.616,-0.519,0.193,-0.23199999999999998
2020-4-10,Milwaukee,-0.46,-0.14,0.366,-0.421,-0.47100000000000003,0.187,-0.226
2020-4-10,Albuquerque,-0.41600000000000004,-0.127,0.119,-0.377,-0.483,0.179,-0.217
2020-4-10,Tucson,-0.413,-0.131,-0.253,-0.429,-0.45299999999999996,0.163,-0.2
2020-4-10,Fresno,-0.36700000000000005,-0.0886,-0.479,-0.423,-0.419,0.166,-0.204
2020-4-10,Sacramento,-0.433,-0.136,-0.254,-0.601,-0.493,0.193,-0.24
2020-4-10,Atlanta,-0.536,-0.22699999999999998,-0.44,-0.54,-0.59,0.22899999999999998,-0.27899999999999997
2020-4-10,Kansas City,-0.41700000000000004,-0.114,0.0371,-0.177,-0.469,0.16899999999999998,-0.204
2020-4-10,Miami,-0.539,-0.29600000000000004,-0.73,-0.673,-0.521,0.254,-0.314
2020-4-10,Raleigh,-0.447,-0.19399999999999998,0.229,-0.727,-0.569,0.217,-0.261
2020-4-10,Omaha,-0.4,-0.03,0.16,-0.37,-0.42700000000000005,0.17,-0.204
2020-4-10,Oakland,-0.556,-0.259,-0.276,-0.713,-0.61,0.26899999999999996,-0.32899999999999996
2020-4-10,Minneapolis,-0.51,-0.187,0.459,-0.694,-0.5670000000000001,0.23600000000000002,-0.284
2020-4-10,Tampa,-0.467,-0.24100000000000002,-0.491,-0.657,-0.5,0.203,-0.25
2020-4-10,New Orleans,-0.6629999999999999,-0.273,-0.47,-0.531,-0.584,0.226,-0.27899999999999997
2020-4-10,Wichita,-0.389,-0.10300000000000001,0.377,-0.4,-0.433,0.157,-0.193
2020-4-10,Cleveland,-0.461,-0.12,0.376,-0.441,-0.489,0.18600000000000003,-0.223
2020-4-10,Bakersfield,-0.387,-0.0986,-0.333,-0.349,-0.423,0.17300000000000001,-0.209
2020-4-10,Honolulu,-0.491,-0.249,-0.62,-0.676,-0.5,0.23,-0.281
2020-4-10,Boise,-0.431,-0.136,0.697,-0.503,-0.514,0.18,-0.218
2020-4-10,Salt Lake City,-0.434,-0.126,0.264,-0.613,-0.474,0.183,-0.221
2020-4-10,Virginia Beach,-0.381,-0.15,0.139,-0.341,-0.45899999999999996,0.18100000000000002,-0.22
2020-4-10,Colorado Springs,-0.381,-0.14400000000000002,0.331,-0.444,-0.501,0.18100000000000002,-0.221
2020-4-10,Tulsa,-0.381,-0.0657,-0.0457,-0.174,-0.433,0.16,-0.198
2020-4-11,Los Angeles,-0.51,-0.266,-0.577,-0.58,-0.519,0.24600000000000002,-0.301
2020-4-11,New York City,-0.688,-0.26899999999999996,-0.304,-0.693,-0.67,0.28300000000000003,-0.342
2020-4-11,Chicago,-0.49,-0.149,-0.17,-0.609,-0.546,0.217,-0.263
2020-4-11,Houston,-0.41,-0.161,-0.317,-0.567,-0.48100000000000004,0.21,-0.256
2020-4-11,Phoenix,-0.39299999999999996,-0.17,-0.21,-0.447,-0.469,0.17600000000000002,-0.214
2020-4-11,San Diego,-0.511,-0.27,-0.703,-0.676,-0.531,0.243,-0.29600000000000004
2020-4-11,Dallas,-0.42,-0.147,-0.264,-0.466,-0.48700000000000004,0.2,-0.249
2020-4-11,Las Vegas,-0.456,-0.196,-0.513,-0.614,-0.5770000000000001,0.21100000000000002,-0.262
2020-4-11,Seattle,-0.537,-0.20600000000000002,0.239,-0.686,-0.636,0.25,-0.3
2020-4-11,Fort Worth,-0.41100000000000003,-0.11699999999999999,-0.00857,-0.699,-0.46399999999999997,0.193,-0.239
2020-4-11,San Antonio,-0.426,-0.15,-0.483,-0.431,-0.48700000000000004,0.19899999999999998,-0.244
2020-4-11,San Jose,-0.586,-0.284,-0.243,-0.739,-0.6709999999999999,0.3,-0.36200000000000004
2020-4-11,Detroit,-0.5429999999999999,-0.18600000000000003,0.169,-0.586,-0.603,0.22899999999999998,-0.275
2020-4-11,Philadelphia,-0.519,-0.213,-0.374,-0.596,-0.56,0.214,-0.259
2020-4-11,Columbus,-0.45299999999999996,-0.159,0.187,-0.451,-0.531,0.203,-0.242
2020-4-11,Austin,-0.519,-0.244,-0.34,-0.707,-0.574,0.24,-0.293
2020-4-11,Charlotte,-0.473,-0.11900000000000001,-0.0271,-0.671,-0.537,0.203,-0.24600000000000002
2020-4-11,Indianapolis,-0.43,-0.14,0.173,-0.413,-0.479,0.16899999999999998,-0.203
2020-4-11,Jacksonville,-0.39399999999999996,-0.14,-0.381,-0.421,-0.45,0.177,-0.217
2020-4-11,Memphis,-0.34700000000000003,-0.0343,-0.317,-0.244,-0.40700000000000003,0.154,-0.18600000000000003
2020-4-11,San Francisco,-0.7340000000000001,-0.34299999999999997,-0.514,-0.739,-0.7090000000000001,0.317,-0.386
2020-4-11,El Paso,-0.467,-0.163,-0.696,-0.4,-0.483,0.217,-0.267
2020-4-11,Baltimore,-0.419,-0.17600000000000002,0.129,-0.387,-0.499,0.18899999999999997,-0.22699999999999998
2020-4-11,Portland,-0.536,-0.153,0.236,-0.564,-0.53,0.19,-0.23199999999999998
2020-4-11,Boston,-0.6629999999999999,-0.264,-0.367,-0.797,-0.644,0.276,-0.33299999999999996
2020-4-11,Oklahoma City,-0.381,-0.0643,0.176,-0.343,-0.434,0.156,-0.192
2020-4-11,Louisville,-0.397,-0.00286,0.68,-0.286,-0.48100000000000004,0.17300000000000001,-0.207
2020-4-11,Denver,-0.547,-0.154,0.0686,-0.726,-0.5529999999999999,0.214,-0.26
2020-4-11,Washington,-0.6409999999999999,-0.327,-0.607,-0.75,-0.64,0.253,-0.303
2020-4-11,Nashville,-0.46299999999999997,-0.14400000000000002,-0.359,-0.619,-0.52,0.193,-0.23199999999999998
2020-4-11,Milwaukee,-0.456,-0.124,0.391,-0.419,-0.473,0.18600000000000003,-0.223
2020-4-11,Albuquerque,-0.41700000000000004,-0.12300000000000001,0.111,-0.377,-0.484,0.179,-0.217
2020-4-11,Tucson,-0.413,-0.13,-0.274,-0.431,-0.457,0.163,-0.2
2020-4-11,Fresno,-0.369,-0.0857,-0.491,-0.423,-0.423,0.16699999999999998,-0.207
2020-4-11,Sacramento,-0.424,-0.11699999999999999,-0.201,-0.589,-0.489,0.19,-0.235
2020-4-11,Atlanta,-0.526,-0.213,-0.423,-0.539,-0.589,0.226,-0.27399999999999997
2020-4-11,Kansas City,-0.41,-0.106,0.09,-0.164,-0.469,0.16699999999999998,-0.201
2020-4-11,Miami,-0.541,-0.303,-0.734,-0.677,-0.523,0.256,-0.317
2020-4-11,Raleigh,-0.444,-0.18899999999999997,0.226,-0.727,-0.57,0.217,-0.261
2020-4-11,Omaha,-0.39399999999999996,-0.0171,0.163,-0.36,-0.436,0.16899999999999998,-0.201
2020-4-11,Oakland,-0.551,-0.251,-0.233,-0.707,-0.607,0.266,-0.324
2020-4-11,Minneapolis,-0.504,-0.17,0.519,-0.693,-0.5670000000000001,0.233,-0.27899999999999997
2020-4-11,Tampa,-0.461,-0.23399999999999999,-0.484,-0.66,-0.501,0.201,-0.248
2020-4-11,New Orleans,-0.6629999999999999,-0.263,-0.459,-0.524,-0.584,0.22399999999999998,-0.27699999999999997
2020-4-11,Wichita,-0.373,-0.0886,0.479,-0.377,-0.434,0.153,-0.185
2020-4-11,Cleveland,-0.45899999999999996,-0.11,0.314,-0.443,-0.491,0.18600000000000003,-0.223
2020-4-11,Bakersfield,-0.389,-0.0971,-0.336,-0.354,-0.426,0.174,-0.212
2020-4-11,Honolulu,-0.491,-0.249,-0.624,-0.677,-0.503,0.231,-0.284
2020-4-11,Boise,-0.423,-0.11900000000000001,0.694,-0.507,-0.514,0.179,-0.21600000000000003
2020-4-11,Salt Lake City,-0.42700000000000005,-0.11,0.263,-0.614,-0.474,0.18100000000000002,-0.21899999999999997
2020-4-11,Virginia Beach,-0.37,-0.139,0.174,-0.321,-0.46,0.18,-0.217
2020-4-11,Colorado Springs,-0.373,-0.127,0.391,-0.44,-0.501,0.179,-0.215
2020-4-11,Tulsa,-0.371,-0.0471,-0.00286,-0.156,-0.433,0.157,-0.193
2020-4-12,Los Angeles,-0.526,-0.281,-0.591,-0.584,-0.523,0.247,-0.304
2020-4-12,New York City,-0.7,-0.27899999999999997,-0.292,-0.693,-0.6709999999999999,0.284,-0.34299999999999997
2020-4-12,Chicago,-0.507,-0.16399999999999998,-0.176,-0.609,-0.551,0.217,-0.263
2020-4-12,Houston,-0.424,-0.179,-0.357,-0.567,-0.48700000000000004,0.21,-0.256
2020-4-12,Phoenix,-0.41100000000000003,-0.179,-0.219,-0.444,-0.474,0.174,-0.21100000000000002
2020-4-12,San Diego,-0.527,-0.284,-0.71,-0.677,-0.539,0.244,-0.299
2020-4-12,Dallas,-0.429,-0.156,-0.261,-0.46,-0.49,0.19899999999999998,-0.247
2020-4-12,Las Vegas,-0.47600000000000003,-0.21,-0.527,-0.616,-0.58,0.21100000000000002,-0.262
2020-4-12,Seattle,-0.55,-0.213,0.259,-0.683,-0.637,0.249,-0.297
2020-4-12,Fort Worth,-0.42100000000000004,-0.129,0.00429,-0.7,-0.469,0.191,-0.23600000000000002
2020-4-12,San Antonio,-0.44299999999999995,-0.18600000000000003,-0.491,-0.424,-0.496,0.19699999999999998,-0.24100000000000002
2020-4-12,San Jose,-0.59,-0.281,-0.176,-0.721,-0.669,0.297,-0.35600000000000004
2020-4-12,Detroit,-0.5670000000000001,-0.223,0.0714,-0.591,-0.609,0.23,-0.27699999999999997
2020-4-12,Philadelphia,-0.537,-0.22699999999999998,-0.384,-0.601,-0.564,0.21600000000000003,-0.262
2020-4-12,Columbus,-0.47100000000000003,-0.184,0.207,-0.454,-0.537,0.201,-0.239
2020-4-12,Austin,-0.531,-0.26899999999999996,-0.346,-0.704,-0.583,0.239,-0.29
2020-4-12,Charlotte,-0.496,-0.154,-0.124,-0.679,-0.5489999999999999,0.207,-0.255
2020-4-12,Indianapolis,-0.449,-0.157,0.137,-0.414,-0.486,0.16899999999999998,-0.203
2020-4-12,Jacksonville,-0.41,-0.16699999999999998,-0.366,-0.419,-0.457,0.17600000000000002,-0.214
2020-4-12,Memphis,-0.386,-0.0786,-0.376,-0.271,-0.42,0.16,-0.198
2020-4-12,San Francisco,-0.737,-0.353,-0.49,-0.734,-0.7070000000000001,0.314,-0.381
2020-4-12,El Paso,-0.483,-0.18600000000000003,-0.703,-0.411,-0.491,0.22,-0.273
2020-4-12,Baltimore,-0.434,-0.191,0.09,-0.396,-0.5,0.18899999999999997,-0.22699999999999998
2020-4-12,Portland,-0.546,-0.16,0.233,-0.566,-0.531,0.19,-0.23199999999999998
2020-4-12,Boston,-0.6729999999999999,-0.289,-0.363,-0.8,-0.647,0.27699999999999997,-0.336
2020-4-12,Oklahoma City,-0.4,-0.09,0.11,-0.349,-0.44299999999999995,0.157,-0.195
2020-4-12,Louisville,-0.426,-0.0386,0.539,-0.301,-0.491,0.17600000000000002,-0.213
2020-4-12,Denver,-0.57,-0.18899999999999997,-0.0443,-0.733,-0.563,0.22,-0.272
2020-4-12,Washington,-0.65,-0.33899999999999997,-0.623,-0.753,-0.643,0.253,-0.303
2020-4-12,Nashville,-0.49,-0.18600000000000003,-0.429,-0.624,-0.531,0.19899999999999998,-0.244
2020-4-12,Milwaukee,-0.47700000000000004,-0.149,0.313,-0.421,-0.479,0.18600000000000003,-0.223
2020-4-12,Albuquerque,-0.441,-0.151,0.0586,-0.381,-0.491,0.18,-0.22
2020-4-12,Tucson,-0.433,-0.141,-0.281,-0.43,-0.461,0.161,-0.198
2020-4-12,Fresno,-0.386,-0.0886,-0.467,-0.409,-0.42100000000000004,0.16399999999999998,-0.201
2020-4-12,Sacramento,-0.431,-0.11900000000000001,-0.134,-0.57,-0.489,0.18600000000000003,-0.226
2020-4-12,Atlanta,-0.544,-0.243,-0.466,-0.551,-0.599,0.22899999999999998,-0.28
2020-4-12,Kansas City,-0.43700000000000006,-0.141,0.02,-0.199,-0.479,0.17,-0.207
2020-4-12,Miami,-0.551,-0.32,-0.733,-0.677,-0.526,0.256,-0.317
2020-4-12,Raleigh,-0.466,-0.20600000000000002,0.183,-0.73,-0.5760000000000001,0.21899999999999997,-0.264
2020-4-12,Omaha,-0.433,-0.0629,0.0414,-0.38,-0.457,0.174,-0.213
2020-4-12,Oakland,-0.5539999999999999,-0.254,-0.177,-0.697,-0.603,0.263,-0.318
2020-4-12,Minneapolis,-0.544,-0.22399999999999998,0.287,-0.706,-0.581,0.237,-0.287
2020-4-12,Tampa,-0.473,-0.253,-0.464,-0.656,-0.507,0.2,-0.245
2020-4-12,New Orleans,-0.6759999999999999,-0.289,-0.483,-0.533,-0.589,0.22699999999999998,-0.282
2020-4-12,Wichita,-0.396,-0.121,0.399,-0.379,-0.444,0.154,-0.188
2020-4-12,Cleveland,-0.48700000000000004,-0.153,0.366,-0.44,-0.501,0.18600000000000003,-0.223
2020-4-12,Bakersfield,-0.409,-0.10400000000000001,-0.324,-0.354,-0.426,0.17300000000000001,-0.209
2020-4-12,Honolulu,-0.507,-0.263,-0.626,-0.679,-0.51,0.233,-0.287
2020-4-12,Boise,-0.44299999999999995,-0.129,0.707,-0.516,-0.519,0.177,-0.213
2020-4-12,Salt Lake City,-0.444,-0.136,0.264,-0.616,-0.48,0.18100000000000002,-0.21899999999999997
2020-4-12,Virginia Beach,-0.389,-0.146,0.151,-0.326,-0.467,0.18,-0.217
2020-4-12,Colorado Springs,-0.406,-0.161,0.263,-0.457,-0.513,0.183,-0.22399999999999998
2020-4-12,Tulsa,-0.391,-0.0743,-0.05,-0.164,-0.441,0.159,-0.195
2020-4-13,Los Angeles,-0.523,-0.28300000000000003,-0.576,-0.577,-0.519,0.244,-0.301
2020-4-13,New York City,-0.722,-0.307,-0.355,-0.703,-0.674,0.28800000000000003,-0.348
2020-4-13,Chicago,-0.511,-0.171,-0.201,-0.611,-0.551,0.21899999999999997,-0.265
2020-4-13,Houston,-0.42,-0.174,-0.33,-0.563,-0.486,0.209,-0.255
2020-4-13,Phoenix,-0.414,-0.18100000000000002,-0.22,-0.446,-0.474,0.174,-0.21100000000000002
2020-4-13,San Diego,-0.526,-0.284,-0.696,-0.673,-0.536,0.243,-0.297
2020-4-13,Dallas,-0.42700000000000005,-0.157,-0.253,-0.459,-0.489,0.19699999999999998,-0.245
2020-4-13,Las Vegas,-0.483,-0.21100000000000002,-0.519,-0.613,-0.579,0.21100000000000002,-0.262
2020-4-13,Seattle,-0.5529999999999999,-0.21600000000000003,0.239,-0.681,-0.636,0.249,-0.297
2020-4-13,Fort Worth,-0.42,-0.13,0.00143,-0.699,-0.469,0.191,-0.23600000000000002
2020-4-13,San Antonio,-0.44,-0.18600000000000003,-0.484,-0.424,-0.49700000000000005,0.19699999999999998,-0.24100000000000002
2020-4-13,San Jose,-0.5870000000000001,-0.281,-0.114,-0.711,-0.6659999999999999,0.294,-0.353
2020-4-13,Detroit,-0.574,-0.231,-0.00429,-0.597,-0.609,0.231,-0.27899999999999997
2020-4-13,Philadelphia,-0.556,-0.247,-0.441,-0.616,-0.569,0.22,-0.267
2020-4-13,Columbus,-0.48100000000000004,-0.196,0.0829,-0.464,-0.537,0.204,-0.243
2020-4-13,Austin,-0.529,-0.26899999999999996,-0.347,-0.7,-0.581,0.239,-0.29
2020-4-13,Charlotte,-0.496,-0.163,-0.171,-0.679,-0.551,0.209,-0.256
2020-4-13,Indianapolis,-0.45399999999999996,-0.159,0.0686,-0.421,-0.484,0.171,-0.20600000000000002
2020-4-13,Jacksonville,-0.414,-0.177,-0.389,-0.427,-0.45899999999999996,0.177,-0.21600000000000003
2020-4-13,Memphis,-0.39,-0.0857,-0.394,-0.271,-0.42100000000000004,0.161,-0.2
2020-4-13,San Francisco,-0.733,-0.34700000000000003,-0.451,-0.73,-0.706,0.311,-0.377
2020-4-13,El Paso,-0.48,-0.191,-0.699,-0.414,-0.494,0.221,-0.275
2020-4-13,Baltimore,-0.451,-0.207,0.0243,-0.413,-0.504,0.193,-0.23199999999999998
2020-4-13,Portland,-0.5429999999999999,-0.159,0.261,-0.563,-0.53,0.18899999999999997,-0.23
2020-4-13,Boston,-0.687,-0.32299999999999995,-0.446,-0.807,-0.65,0.28300000000000003,-0.342
2020-4-13,Oklahoma City,-0.40299999999999997,-0.0971,0.0614,-0.353,-0.44299999999999995,0.16,-0.198
2020-4-13,Louisville,-0.434,-0.0514,0.439,-0.317,-0.491,0.179,-0.21600000000000003
2020-4-13,Denver,-0.586,-0.21600000000000003,-0.17,-0.741,-0.57,0.22699999999999998,-0.28
2020-4-13,Washington,-0.66,-0.35,-0.65,-0.759,-0.647,0.256,-0.307
2020-4-13,Nashville,-0.491,-0.18100000000000002,-0.459,-0.627,-0.53,0.2,-0.245
2020-4-13,Milwaukee,-0.48100000000000004,-0.157,0.254,-0.427,-0.48,0.187,-0.225
2020-4-13,Albuquerque,-0.457,-0.17,-0.0357,-0.397,-0.496,0.18600000000000003,-0.226
2020-4-13,Tucson,-0.436,-0.15,-0.286,-0.427,-0.46299999999999997,0.161,-0.198
2020-4-13,Fresno,-0.391,-0.10099999999999999,-0.461,-0.403,-0.42,0.161,-0.198
2020-4-13,Sacramento,-0.431,-0.126,-0.0929,-0.563,-0.48700000000000004,0.184,-0.22399999999999998
2020-4-13,Atlanta,-0.5429999999999999,-0.243,-0.459,-0.551,-0.597,0.22699999999999998,-0.278
2020-4-13,Kansas City,-0.436,-0.141,-0.00857,-0.211,-0.47700000000000004,0.17,-0.207
2020-4-13,Miami,-0.551,-0.317,-0.729,-0.676,-0.523,0.254,-0.315
2020-4-13,Raleigh,-0.473,-0.21600000000000003,0.151,-0.734,-0.579,0.221,-0.267
2020-4-13,Omaha,-0.436,-0.0729,-0.04,-0.386,-0.45899999999999996,0.17600000000000002,-0.215
2020-4-13,Oakland,-0.551,-0.253,-0.114,-0.69,-0.6,0.26,-0.314
2020-4-13,Minneapolis,-0.55,-0.22699999999999998,0.199,-0.71,-0.58,0.239,-0.289
2020-4-13,Tampa,-0.47100000000000003,-0.251,-0.471,-0.654,-0.507,0.201,-0.247
2020-4-13,New Orleans,-0.674,-0.29100000000000004,-0.47,-0.527,-0.586,0.226,-0.281
2020-4-13,Wichita,-0.39399999999999996,-0.129,0.327,-0.377,-0.446,0.157,-0.191
2020-4-13,Cleveland,-0.499,-0.17300000000000001,0.254,-0.454,-0.504,0.18899999999999997,-0.226
2020-4-13,Bakersfield,-0.409,-0.114,-0.29,-0.349,-0.423,0.16699999999999998,-0.20199999999999999
2020-4-13,Honolulu,-0.513,-0.26899999999999996,-0.621,-0.679,-0.511,0.233,-0.287
2020-4-13,Boise,-0.444,-0.126,0.699,-0.521,-0.516,0.177,-0.213
2020-4-13,Salt Lake City,-0.446,-0.14,0.269,-0.614,-0.479,0.18100000000000002,-0.21899999999999997
2020-4-13,Virginia Beach,-0.396,-0.161,0.111,-0.343,-0.473,0.183,-0.221
2020-4-13,Colorado Springs,-0.429,-0.18899999999999997,0.0929,-0.481,-0.52,0.18899999999999997,-0.231
2020-4-13,Tulsa,-0.391,-0.0771,-0.0843,-0.163,-0.441,0.16,-0.19699999999999998
2020-4-14,Los Angeles,-0.514,-0.276,-0.547,-0.567,-0.514,0.24100000000000002,-0.298
2020-4-14,New York City,-0.72,-0.309,-0.351,-0.701,-0.672,0.287,-0.34700000000000003
2020-4-14,Chicago,-0.519,-0.183,-0.279,-0.617,-0.55,0.221,-0.268
2020-4-14,Houston,-0.41600000000000004,-0.17300000000000001,-0.321,-0.561,-0.484,0.209,-0.255
2020-4-14,Phoenix,-0.413,-0.18100000000000002,-0.219,-0.443,-0.473,0.174,-0.21100000000000002
2020-4-14,San Diego,-0.517,-0.27899999999999997,-0.664,-0.663,-0.531,0.24,-0.294
2020-4-14,Dallas,-0.42700000000000005,-0.16,-0.28,-0.46,-0.48700000000000004,0.19899999999999998,-0.24600000000000002
2020-4-14,Las Vegas,-0.486,-0.21,-0.511,-0.607,-0.5760000000000001,0.21100000000000002,-0.262
2020-4-14,Seattle,-0.5529999999999999,-0.217,0.234,-0.679,-0.633,0.249,-0.297
2020-4-14,Fort Worth,-0.42100000000000004,-0.136,-0.0529,-0.699,-0.467,0.193,-0.23800000000000002
2020-4-14,San Antonio,-0.436,-0.187,-0.484,-0.424,-0.494,0.19699999999999998,-0.24100000000000002
2020-4-14,San Jose,-0.589,-0.287,-0.109,-0.707,-0.6629999999999999,0.294,-0.353
2020-4-14,Detroit,-0.57,-0.233,-0.0257,-0.594,-0.604,0.23,-0.278
2020-4-14,Philadelphia,-0.5529999999999999,-0.24,-0.447,-0.616,-0.5660000000000001,0.21899999999999997,-0.265
2020-4-14,Columbus,-0.479,-0.19399999999999998,0.0371,-0.464,-0.534,0.204,-0.243
2020-4-14,Austin,-0.527,-0.271,-0.369,-0.694,-0.58,0.239,-0.29
