date,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020-8-20,4,-0.0556,.,-0.045,-0.0124
2020-8-20,5,-0.0707,-0.248,-0.0213,-0.00461
2020-8-20,6,-0.089,-0.312,-0.0703,-0.00251
2020-8-20,7,-0.0885,-0.208,-0.0558,-0.0322
2020-8-20,8,-0.119,.,-0.0868,-0.000621
2020-8-20,9,-0.0609,-0.136,-0.0881,-0.0135
2020-8-20,10,-0.066,-0.213,-0.0204,-0.00588
2020-8-20,11,-0.105,-0.181,-0.0841,0.00917
2020-8-20,12,-0.0994,-0.28,-0.136,-0.0383
2020-8-20,13,-0.0941,.,.,0.000419
2020-8-20,14,-0.135,-0.258,.,-0.0521
2020-8-20,15,-0.102,-0.197,.,-0.0202
2020-8-20,16,-0.117,-0.328,.,-0.0337
2020-8-20,17,-0.0803,-0.173,-0.0542,-0.0339
2020-8-20,18,-0.0285,-0.0903,-0.0288,0.0363
2020-8-20,19,-0.0609,-0.201,-0.0239,.
2020-8-20,20,-0.0927,-0.145,-0.0734,.
2020-8-20,21,-0.225,-0.251,-0.288,-0.163
2020-8-20,22,-0.0379,-0.132,.,.
2020-8-20,23,.,.,.,.
2020-8-20,24,-0.143,.,-0.126,-0.0529
2020-8-20,25,-0.128,-0.255,-0.16,-0.0525
2020-8-20,26,-0.0651,-0.158,-0.0295,.
2020-8-20,27,-0.0621,.,-0.029,0.000944
2020-8-20,28,-0.0419,.,.,-0.00272
2020-8-20,29,-0.127,-0.154,-0.196,-0.0568
2020-8-20,30,-0.0824,-0.187,-0.0648,-0.0399
2020-8-20,31,-0.0381,-0.106,-0.019,0.0309
2020-8-20,32,-0.0998,.,-0.0454,-0.0215
2020-8-20,33,-0.0913,-0.242,-0.0363,-0.0354
2020-8-20,34,-0.0903,-0.308,.,-0.0371
2020-8-20,35,-0.0773,-0.294,-0.0745,-0.000351
2020-8-20,36,-0.0843,-0.2,-0.109,0.0197
2020-8-20,37,-0.0692,.,-0.0267,-0.00014
2020-8-20,38,-0.0865,-0.182,-0.0726,-0.0214
2020-8-20,39,-0.0391,.,0.00208,0.066
2020-8-20,40,-0.0421,-0.204,.,0.00579
2020-8-20,41,-0.112,-0.32,-0.142,-0.0336
2020-8-20,42,-0.106,-0.329,-0.0813,-0.0303
2020-8-20,43,-0.00766,-0.116,0.0122,0.0463
2020-8-20,44,-0.209,-0.27,-0.203,-0.111
2020-8-20,45,-0.162,.,.,.
2020-8-20,46,-0.0404,.,-0.0182,-0.00714
2020-8-20,47,-0.0464,-0.227,-0.013,0.0554
2020-8-20,48,-0.345,.,.,.
2020-8-20,49,-0.0916,-0.225,.,.
2020-8-20,50,-0.112,-0.213,-0.0853,-0.0497
2020-8-20,51,.,.,.,.
2020-8-20,52,-0.0141,.,0.0394,0.0576
2020-8-20,53,-0.0423,-0.13,-0.0184,-0.00216
2020-8-21,1,-0.118,-0.271,-0.121,-0.0674
2020-8-21,2,-0.185,-0.204,-0.229,-0.124
2020-8-21,3,-0.0646,-0.336,0.00974,-0.0117
2020-8-21,4,-0.0549,.,-0.0438,-0.0127
2020-8-21,5,-0.0702,-0.248,-0.0207,-0.0046
2020-8-21,6,-0.0885,-0.312,-0.0695,-0.00249
2020-8-21,7,-0.0878,-0.208,-0.0547,-0.0318
2020-8-21,8,-0.118,.,-0.0863,-0.000615
2020-8-21,9,-0.0602,-0.137,-0.0874,-0.0128
2020-8-21,10,-0.0656,-0.213,-0.0198,-0.00595
2020-8-21,11,-0.105,-0.182,-0.0839,0.01
2020-8-21,12,-0.099,-0.28,-0.136,-0.0379
2020-8-21,13,-0.094,.,.,0.00072
2020-8-21,14,-0.135,-0.255,.,-0.0518
2020-8-21,15,-0.101,-0.197,.,-0.0198
2020-8-21,16,-0.117,-0.33,.,-0.0337
2020-8-21,17,-0.0799,-0.172,-0.0541,-0.0333
2020-8-21,18,-0.0284,-0.0904,-0.0285,0.0361
2020-8-21,19,-0.0608,-0.201,-0.023,.
2020-8-21,20,-0.0923,-0.145,-0.0721,.
2020-8-21,21,-0.225,-0.249,-0.287,-0.164
2020-8-21,22,-0.0345,-0.131,.,.
2020-8-21,23,.,.,.,.
2020-8-21,24,-0.142,.,-0.124,-0.0522
2020-8-21,25,-0.127,-0.253,-0.161,-0.0521
2020-8-21,26,-0.0651,-0.159,-0.0292,.
2020-8-21,27,-0.0626,.,-0.0301,0.00157
2020-8-21,28,-0.0423,.,.,-0.00405
2020-8-21,29,-0.127,-0.153,-0.195,-0.0564
2020-8-21,30,-0.0823,-0.186,-0.0643,-0.0407
2020-8-21,31,-0.0375,-0.106,-0.0178,0.0312
2020-8-21,32,-0.0988,.,-0.0439,-0.0242
2020-8-21,33,-0.0901,-0.242,-0.0346,-0.0345
2020-8-21,34,-0.0892,-0.307,.,-0.0362
2020-8-21,35,-0.0769,-0.297,-0.0733,-0.000114
2020-8-21,36,-0.0837,-0.199,-0.108,0.0202
2020-8-21,37,-0.0734,.,-0.0273,-5.21E-06
2020-8-21,38,-0.0864,-0.182,-0.0721,-0.0217
2020-8-21,39,-0.0387,.,0.00302,0.066
2020-8-21,40,-0.042,-0.206,.,0.00588
2020-8-21,41,-0.111,-0.317,-0.142,-0.0343
2020-8-21,42,-0.105,-0.328,-0.0805,-0.0298
2020-8-21,43,-0.00729,-0.116,0.0126,0.0471
2020-8-21,44,-0.209,-0.27,-0.203,-0.113
2020-8-21,45,-0.16,.,.,.
2020-8-21,46,-0.0408,.,-0.0184,-0.00752
2020-8-21,47,-0.0461,-0.227,-0.0121,0.055
2020-8-21,48,-0.346,.,.,.
2020-8-21,49,-0.0915,-0.225,.,.
2020-8-21,50,-0.111,-0.211,-0.0844,-0.0501
2020-8-21,51,.,.,.,.
2020-8-21,52,-0.0125,.,0.0395,0.0613
2020-8-21,53,-0.0426,-0.131,-0.0181,-0.00282
2020-8-22,1,-0.117,-0.272,-0.119,-0.0667
2020-8-22,2,-0.184,-0.204,-0.228,-0.123
2020-8-22,3,-0.0648,-0.338,0.0098,-0.0112
2020-8-22,4,-0.0544,.,-0.0425,-0.0131
2020-8-22,5,-0.0698,-0.248,-0.02,-0.00454
2020-8-22,6,-0.088,-0.311,-0.0686,-0.00248
2020-8-22,7,-0.0871,-0.208,-0.0535,-0.0313
2020-8-22,8,-0.117,.,-0.0858,-0.000512
2020-8-22,9,-0.0596,-0.137,-0.0867,-0.0122
2020-8-22,10,-0.0654,-0.213,-0.0193,-0.00591
2020-8-22,11,-0.105,-0.182,-0.0837,0.0107
2020-8-22,12,-0.0985,-0.279,-0.135,-0.0375
2020-8-22,13,-0.0939,.,.,0.00115
2020-8-22,14,-0.134,-0.252,.,-0.0514
2020-8-22,15,-0.101,-0.197,.,-0.0195
2020-8-22,16,-0.117,-0.332,.,-0.0336
2020-8-22,17,-0.0795,-0.171,-0.054,-0.0326
2020-8-22,18,-0.0283,-0.0907,-0.0282,0.0361
2020-8-22,19,-0.0608,-0.201,-0.0222,.
2020-8-22,20,-0.0921,-0.145,-0.0708,.
2020-8-22,21,-0.225,-0.246,-0.287,-0.164
2020-8-22,22,-0.0303,-0.13,.,.
2020-8-22,23,.,.,.,.
2020-8-22,24,-0.142,.,-0.123,-0.0516
2020-8-22,25,-0.127,-0.252,-0.161,-0.0516
2020-8-22,26,-0.0651,-0.16,-0.0288,.
2020-8-22,27,-0.063,.,-0.031,0.00221
2020-8-22,28,-0.0427,.,.,-0.00539
2020-8-22,29,-0.127,-0.152,-0.195,-0.0559
2020-8-22,30,-0.0823,-0.186,-0.064,-0.0418
2020-8-22,31,-0.0368,-0.106,-0.0166,0.0312
2020-8-22,32,-0.0978,.,-0.0423,-0.0268
2020-8-22,33,-0.0892,-0.242,-0.0332,-0.0337
2020-8-22,34,-0.0881,-0.306,.,-0.0356
2020-8-22,35,-0.0766,-0.3,-0.0722,0.000059
2020-8-22,36,-0.0832,-0.199,-0.107,0.0209
2020-8-22,37,-0.0771,.,-0.028,0.000435
2020-8-22,38,-0.0862,-0.182,-0.0716,-0.022
2020-8-22,39,-0.0383,.,0.00407,0.066
2020-8-22,40,-0.0419,-0.207,.,0.00606
2020-8-22,41,-0.111,-0.314,-0.141,-0.0349
2020-8-22,42,-0.104,-0.327,-0.0795,-0.0291
2020-8-22,43,-0.00696,-0.116,0.0128,0.0482
2020-8-22,44,-0.209,-0.269,-0.203,-0.115
2020-8-22,45,-0.159,.,.,.
2020-8-22,46,-0.0412,.,-0.0184,-0.00788
2020-8-22,47,-0.046,-0.228,-0.0114,0.0541
2020-8-22,48,-0.347,.,.,.
2020-8-22,49,-0.0915,-0.224,.,.
2020-8-22,50,-0.11,-0.21,-0.0834,-0.0506
2020-8-22,51,.,.,.,.
2020-8-22,52,-0.0106,.,0.0396,0.0658
2020-8-22,53,-0.043,-0.133,-0.0178,-0.00358
2020-8-23,1,-0.117,-0.273,-0.118,-0.066
2020-8-23,2,-0.184,-0.204,-0.228,-0.123
2020-8-23,3,-0.0651,-0.341,0.00973,-0.0107
2020-8-23,4,-0.0539,.,-0.0412,-0.0137
2020-8-23,5,-0.0694,-0.247,-0.0194,-0.00441
2020-8-23,6,-0.0875,-0.311,-0.0678,-0.00249
2020-8-23,7,-0.0864,-0.208,-0.0522,-0.0308
2020-8-23,8,-0.117,.,-0.0855,-0.000316
2020-8-23,9,-0.0589,-0.137,-0.086,-0.0116
2020-8-23,10,-0.0651,-0.212,-0.0189,-0.00574
2020-8-23,11,-0.105,-0.183,-0.0833,0.0113
2020-8-23,12,-0.098,-0.278,-0.135,-0.0371
2020-8-23,13,-0.0938,.,.,0.00172
2020-8-23,14,-0.134,-0.249,.,-0.0509
2020-8-23,15,-0.1,-0.197,.,-0.0192
2020-8-23,16,-0.118,-0.334,.,-0.0334
2020-8-23,17,-0.079,-0.17,-0.0539,-0.0319
2020-8-23,18,-0.0281,-0.0908,-0.0279,0.0364
2020-8-23,19,-0.0609,-0.201,-0.0215,.
2020-8-23,20,-0.0919,-0.146,-0.0695,.
2020-8-23,21,-0.225,-0.244,-0.287,-0.165
2020-8-23,22,-0.0254,-0.128,.,.
2020-8-23,23,.,.,.,.
2020-8-23,24,-0.141,.,-0.122,-0.0511
2020-8-23,25,-0.127,-0.251,-0.161,-0.0512
2020-8-23,26,-0.0651,-0.161,-0.0284,.
2020-8-23,27,-0.0631,.,-0.0317,0.00287
2020-8-23,28,-0.0431,.,.,-0.00672
2020-8-23,29,-0.126,-0.151,-0.195,-0.0553
2020-8-23,30,-0.0823,-0.185,-0.0637,-0.043
2020-8-23,31,-0.0362,-0.105,-0.0154,0.0309
2020-8-23,32,-0.0966,.,-0.0405,-0.029
2020-8-23,33,-0.0885,-0.241,-0.0321,-0.0331
2020-8-23,34,-0.0871,-0.305,.,-0.0354
2020-8-23,35,-0.0763,-0.302,-0.0712,0.000214
2020-8-23,36,-0.0827,-0.198,-0.107,0.0215
2020-8-23,37,-0.0801,.,-0.0288,0.00118
2020-8-23,38,-0.086,-0.182,-0.0711,-0.0221
2020-8-23,39,-0.0378,.,0.0052,0.066
2020-8-23,40,-0.0417,-0.207,.,0.00632
2020-8-23,41,-0.111,-0.312,-0.141,-0.0354
2020-8-23,42,-0.103,-0.325,-0.0783,-0.0282
2020-8-23,43,-0.00664,-0.117,0.0129,0.0494
2020-8-23,44,-0.209,-0.269,-0.202,-0.116
2020-8-23,45,-0.158,.,.,.
2020-8-23,46,-0.0416,.,-0.0185,-0.00816
2020-8-23,47,-0.0462,-0.228,-0.011,0.0528
2020-8-23,48,-0.347,.,.,.
2020-8-23,49,-0.0917,-0.225,.,.
2020-8-23,50,-0.109,-0.209,-0.0821,-0.0511
2020-8-23,51,.,.,.,.
2020-8-23,52,-0.00855,.,0.04,0.0709
2020-8-23,53,-0.0433,-0.134,-0.0176,-0.00438
2020-8-24,1,-0.116,-0.274,-0.117,-0.0653
2020-8-24,2,-0.183,-0.204,-0.227,-0.122
2020-8-24,3,-0.0656,-0.343,0.00956,-0.0102
2020-8-24,4,-0.0535,.,-0.04,-0.0143
2020-8-24,5,-0.069,-0.247,-0.0188,-0.00418
2020-8-24,6,-0.087,-0.311,-0.067,-0.00249
2020-8-24,7,-0.0856,-0.208,-0.0509,-0.0303
2020-8-24,8,-0.116,.,-0.0854,-0.0000487
2020-8-24,9,-0.0583,-0.137,-0.0852,-0.011
2020-8-24,10,-0.0648,-0.212,-0.0186,-0.0054
2020-8-24,11,-0.105,-0.183,-0.0829,0.0117
2020-8-24,12,-0.0974,-0.277,-0.134,-0.0368
2020-8-24,13,-0.0935,.,.,0.00244
2020-8-24,14,-0.133,-0.245,.,-0.0502
2020-8-24,15,-0.0996,-0.197,.,-0.0191
2020-8-24,16,-0.118,-0.336,.,-0.0331
2020-8-24,17,-0.0786,-0.169,-0.0539,-0.0312
2020-8-24,18,-0.0279,-0.091,-0.0276,0.0369
2020-8-24,19,-0.0611,-0.202,-0.0209,.
2020-8-24,20,-0.0918,-0.146,-0.0681,.
2020-8-24,21,-0.225,-0.241,-0.287,-0.165
2020-8-24,22,-0.0199,-0.126,.,.
2020-8-24,23,.,.,.,.
2020-8-24,24,-0.14,.,-0.121,-0.0506
2020-8-24,25,-0.127,-0.25,-0.161,-0.0508
2020-8-24,26,-0.065,-0.162,-0.028,.
2020-8-24,27,-0.0629,.,-0.0322,0.00355
2020-8-24,28,-0.0437,.,.,-0.00802
2020-8-24,29,-0.126,-0.15,-0.195,-0.0547
2020-8-24,30,-0.0824,-0.184,-0.0634,-0.0444
2020-8-24,31,-0.0356,-0.105,-0.0141,0.0304
2020-8-24,32,-0.0953,.,-0.0387,-0.0307
2020-8-24,33,-0.088,-0.241,-0.0313,-0.0327
2020-8-24,34,-0.086,-0.305,.,-0.0357
2020-8-24,35,-0.0761,-0.305,-0.0703,0.000379
2020-8-24,36,-0.0821,-0.198,-0.106,0.0222
2020-8-24,37,-0.0824,.,-0.0296,0.00221
2020-8-24,38,-0.0858,-0.183,-0.0705,-0.0221
2020-8-24,39,-0.0373,.,0.00635,0.066
2020-8-24,40,-0.0416,-0.208,.,0.00664
2020-8-24,41,-0.111,-0.31,-0.141,-0.036
2020-8-24,42,-0.102,-0.323,-0.0769,-0.0271
2020-8-24,43,-0.00634,-0.117,0.0129,0.0508
2020-8-24,44,-0.21,-0.269,-0.202,-0.118
2020-8-24,45,-0.157,.,.,.
2020-8-24,46,-0.0418,.,-0.0184,-0.00829
2020-8-24,47,-0.0465,-0.229,-0.0109,0.0509
2020-8-24,48,-0.347,.,.,.
2020-8-24,49,-0.092,-0.225,.,.
2020-8-24,50,-0.108,-0.208,-0.0808,-0.0515
2020-8-24,51,.,.,.,.
2020-8-24,52,-0.00649,.,0.0405,0.0764
2020-8-24,53,-0.0436,-0.135,-0.0173,-0.00511
2020-8-25,1,-0.115,-0.275,-0.116,-0.0646
2020-8-25,2,-0.183,-0.204,-0.226,-0.122
2020-8-25,3,-0.066,-0.346,0.00932,-0.00973
2020-8-25,4,-0.0531,.,-0.0389,-0.015
2020-8-25,5,-0.0686,-0.247,-0.0182,-0.00387
2020-8-25,6,-0.0865,-0.311,-0.0662,-0.00246
2020-8-25,7,-0.0849,-0.208,-0.0495,-0.0297
2020-8-25,8,-0.116,.,-0.0853,0.000259
2020-8-25,9,-0.0575,-0.137,-0.0844,-0.0104
2020-8-25,10,-0.0644,-0.212,-0.0183,-0.00487
2020-8-25,11,-0.105,-0.184,-0.0823,0.0122
2020-8-25,12,-0.0968,-0.275,-0.133,-0.0365
2020-8-25,13,-0.0932,.,.,0.00333
2020-8-25,14,-0.132,-0.241,.,-0.0495
2020-8-25,15,-0.0991,-0.197,.,-0.019
2020-8-25,16,-0.119,-0.338,.,-0.0327
2020-8-25,17,-0.0782,-0.168,-0.0538,-0.0305
2020-8-25,18,-0.0277,-0.0911,-0.0273,0.0375
2020-8-25,19,-0.0614,-0.202,-0.0204,.
2020-8-25,20,-0.0917,-0.147,-0.0668,.
2020-8-25,21,-0.226,-0.239,-0.287,-0.166
2020-8-25,22,-0.0141,-0.124,.,.
2020-8-25,23,.,.,.,.
2020-8-25,24,-0.14,.,-0.12,-0.0501
2020-8-25,25,-0.127,-0.25,-0.161,-0.0504
2020-8-25,26,-0.0649,-0.163,-0.0275,.
2020-8-25,27,-0.0625,.,-0.0324,0.00427
2020-8-25,28,-0.0445,.,.,-0.0093
2020-8-25,29,-0.126,-0.15,-0.196,-0.0541
2020-8-25,30,-0.0824,-0.183,-0.0631,-0.0459
2020-8-25,31,-0.0349,-0.104,-0.0127,0.0297
2020-8-25,32,-0.0939,.,-0.0368,-0.0318
2020-8-25,33,-0.0876,-0.241,-0.0308,-0.0324
2020-8-25,34,-0.085,-0.304,.,-0.0363
2020-8-25,35,-0.0758,-0.307,-0.0694,0.00058
2020-8-25,36,-0.0815,-0.197,-0.106,0.0229
2020-8-25,37,-0.0842,.,-0.0304,0.00349
2020-8-25,38,-0.0856,-0.183,-0.07,-0.022
2020-8-25,39,-0.0367,.,0.00748,0.0661
2020-8-25,40,-0.0415,-0.208,.,0.007
2020-8-25,41,-0.111,-0.308,-0.141,-0.0364
2020-8-25,42,-0.1,-0.321,-0.0755,-0.0258
2020-8-25,43,-0.006,-0.117,0.0128,0.0523
2020-8-25,44,-0.21,-0.269,-0.202,-0.119
2020-8-25,45,-0.155,.,.,.
2020-8-25,46,-0.042,.,-0.0183,-0.0082
2020-8-25,47,-0.047,-0.229,-0.0111,0.0487
2020-8-25,48,-0.347,.,.,.
2020-8-25,49,-0.0923,-0.225,.,.
2020-8-25,50,-0.107,-0.207,-0.0793,-0.0517
2020-8-25,51,.,.,.,.
2020-8-25,52,-0.00454,.,0.0412,0.0819
2020-8-25,53,-0.0438,-0.135,-0.017,-0.00569
2020-8-26,1,-0.114,-0.275,-0.115,-0.0639
2020-8-26,2,-0.182,-0.204,-0.225,-0.121
2020-8-26,3,-0.0665,-0.348,0.00906,-0.00925
2020-8-26,4,-0.0528,.,-0.038,-0.0156
2020-8-26,5,-0.0682,-0.247,-0.0176,-0.00348
2020-8-26,6,-0.086,-0.31,-0.0654,-0.00238
2020-8-26,7,-0.0841,-0.208,-0.0482,-0.0292
2020-8-26,8,-0.116,.,-0.0854,0.000567
2020-8-26,9,-0.0568,-0.137,-0.0835,-0.00977
2020-8-26,10,-0.0639,-0.211,-0.018,-0.00412
2020-8-26,11,-0.105,-0.185,-0.0816,0.0126
2020-8-26,12,-0.0963,-0.273,-0.133,-0.0363
2020-8-26,13,-0.0927,.,.,0.00438
2020-8-26,14,-0.131,-0.237,.,-0.0486
2020-8-26,15,-0.0988,-0.197,.,-0.0189
2020-8-26,16,-0.119,-0.34,.,-0.0322
2020-8-26,17,-0.0778,-0.168,-0.0537,-0.0298
2020-8-26,18,-0.0274,-0.0913,-0.0271,0.0382
2020-8-26,19,-0.0618,-0.202,-0.0199,.
2020-8-26,20,-0.0917,-0.148,-0.0656,.
2020-8-26,21,-0.226,-0.236,-0.287,-0.166
2020-8-26,22,-0.00816,-0.122,.,.
2020-8-26,23,.,.,.,.
2020-8-26,24,-0.139,.,-0.119,-0.0497
2020-8-26,25,-0.126,-0.25,-0.161,-0.05
2020-8-26,26,-0.0647,-0.164,-0.027,.
2020-8-26,27,-0.0618,.,-0.0323,0.00505
2020-8-26,28,-0.0455,.,.,-0.0106
2020-8-26,29,-0.126,-0.149,-0.196,-0.0536
2020-8-26,30,-0.0824,-0.182,-0.0628,-0.0474
2020-8-26,31,-0.0342,-0.104,-0.0112,0.0291
2020-8-26,32,-0.0925,.,-0.035,-0.0322
2020-8-26,33,-0.0873,-0.241,-0.0305,-0.0324
2020-8-26,34,-0.0839,-0.303,.,-0.0371
2020-8-26,35,-0.0755,-0.309,-0.0685,0.000834
2020-8-26,36,-0.0809,-0.197,-0.105,0.0235
2020-8-26,37,-0.0855,.,-0.0314,0.00497
2020-8-26,38,-0.0853,-0.183,-0.0695,-0.0218
2020-8-26,39,-0.0362,.,0.00854,0.0662
2020-8-26,40,-0.0413,-0.209,.,0.00738
2020-8-26,41,-0.111,-0.306,-0.141,-0.0368
2020-8-26,42,-0.0987,-0.319,-0.0739,-0.0243
2020-8-26,43,-0.0056,-0.116,0.0126,0.0538
2020-8-26,44,-0.21,-0.27,-0.202,-0.12
2020-8-26,45,-0.154,.,.,.
2020-8-26,46,-0.042,.,-0.0181,-0.00781
2020-8-26,47,-0.0476,-0.228,-0.0114,0.046
2020-8-26,48,-0.347,.,.,.
2020-8-26,49,-0.0927,-0.226,.,.
2020-8-26,50,-0.107,-0.207,-0.0779,-0.0518
2020-8-26,51,.,.,.,.
2020-8-26,52,-0.00278,.,0.0419,0.087
2020-8-26,53,-0.0438,-0.135,-0.0167,-0.00602
2020-8-27,1,-0.113,-0.275,-0.114,-0.0632
2020-8-27,2,-0.181,-0.203,-0.224,-0.121
2020-8-27,3,-0.0669,-0.351,0.00883,-0.00873
2020-8-27,4,-0.0525,.,-0.0372,-0.0161
2020-8-27,5,-0.0678,-0.248,-0.017,-0.00301
2020-8-27,6,-0.0855,-0.31,-0.0647,-0.00224
2020-8-27,7,-0.0834,-0.208,-0.0469,-0.0286
2020-8-27,8,-0.116,.,-0.0856,0.000835
2020-8-27,9,-0.0561,-0.139,-0.0827,-0.00907
2020-8-27,10,-0.0632,-0.21,-0.0176,-0.00313
2020-8-27,11,-0.104,-0.185,-0.0806,0.0131
2020-8-27,12,-0.0958,-0.271,-0.132,-0.0363
2020-8-27,13,-0.0919,.,.,0.00559
2020-8-27,14,-0.13,-0.233,.,-0.0477
2020-8-27,15,-0.0984,-0.198,.,-0.0189
2020-8-27,16,-0.119,-0.343,.,-0.0316
2020-8-27,17,-0.0775,-0.167,-0.0537,-0.029
2020-8-27,18,-0.0272,-0.0916,-0.027,0.0389
2020-8-27,19,-0.0625,-0.202,-0.0195,.
2020-8-27,20,-0.0917,-0.149,-0.0645,.
2020-8-27,21,-0.226,-0.232,-0.287,-0.166
2020-8-27,22,-0.00262,-0.12,.,.
2020-8-27,23,.,.,.,.
2020-8-27,24,-0.139,.,-0.118,-0.0492
2020-8-27,25,-0.126,-0.251,-0.161,-0.0497
2020-8-27,26,-0.0647,-0.165,-0.0266,.
2020-8-27,27,-0.0609,.,-0.0319,0.00587
2020-8-27,28,-0.047,.,.,-0.0118
2020-8-27,29,-0.126,-0.149,-0.197,-0.0531
2020-8-27,30,-0.0824,-0.181,-0.0625,-0.0489
2020-8-27,31,-0.0333,-0.103,-0.00949,0.0286
2020-8-27,32,-0.0911,.,-0.0334,-0.0317
2020-8-27,33,-0.0872,-0.241,-0.0303,-0.0324
2020-8-27,34,-0.083,-0.302,.,-0.038
2020-8-27,35,-0.0751,-0.311,-0.0677,0.00116
2020-8-27,36,-0.0803,-0.196,-0.105,0.0242
2020-8-27,37,-0.0866,.,-0.0323,0.00659
2020-8-27,38,-0.0851,-0.183,-0.069,-0.0216
2020-8-27,39,-0.0357,.,0.00947,0.0665
2020-8-27,40,-0.0412,-0.208,.,0.00775
2020-8-27,41,-0.111,-0.305,-0.141,-0.0371
2020-8-27,42,-0.0971,-0.318,-0.0722,-0.0226
2020-8-27,43,-0.0052,-0.116,0.0124,0.0552
2020-8-27,44,-0.211,-0.27,-0.202,-0.12
2020-8-27,45,-0.153,.,.,.
2020-8-27,46,-0.0419,.,-0.0179,-0.00704
2020-8-27,47,-0.0484,-0.228,-0.0118,0.043
2020-8-27,48,-0.348,.,.,.
2020-8-27,49,-0.093,-0.227,.,.
2020-8-27,50,-0.106,-0.207,-0.0764,-0.0518
2020-8-27,51,.,.,.,.
2020-8-27,52,-0.00136,.,0.0428,0.0912
2020-8-27,53,-0.0435,-0.135,-0.0163,-0.00599
2020-8-28,1,-0.112,-0.274,-0.113,-0.0626
2020-8-28,2,-0.18,-0.203,-0.222,-0.12
2020-8-28,3,-0.0673,-0.353,0.00867,-0.00815
2020-8-28,4,-0.0521,.,-0.0368,-0.0164
2020-8-28,5,-0.0674,-0.248,-0.0164,-0.00248
2020-8-28,6,-0.085,-0.309,-0.0641,-0.002
2020-8-28,7,-0.0827,-0.208,-0.0457,-0.0281
2020-8-28,8,-0.116,.,-0.0858,0.00102
2020-8-28,9,-0.0554,-0.14,-0.0819,-0.00829
2020-8-28,10,-0.0624,-0.209,-0.0173,-0.00187
2020-8-28,11,-0.104,-0.186,-0.0795,0.0137
2020-8-28,12,-0.0955,-0.269,-0.132,-0.0363
2020-8-28,13,-0.091,.,.,0.00696
2020-8-28,14,-0.129,-0.23,.,-0.0467
2020-8-28,15,-0.0982,-0.198,.,-0.0188
2020-8-28,16,-0.119,-0.345,.,-0.0309
2020-8-28,17,-0.0772,-0.167,-0.0538,-0.0282
2020-8-28,18,-0.0271,-0.0919,-0.0269,0.0395
2020-8-28,19,-0.0633,-0.202,-0.0191,.
2020-8-28,20,-0.0917,-0.15,-0.0636,.
2020-8-28,21,-0.226,-0.229,-0.287,-0.166
2020-8-28,22,0.00271,-0.118,.,.
2020-8-28,23,.,.,.,.
2020-8-28,24,-0.138,.,-0.117,-0.0487
2020-8-28,25,-0.126,-0.252,-0.161,-0.0493
2020-8-28,26,-0.0647,-0.166,-0.0262,.
2020-8-28,27,-0.0599,.,-0.0312,0.00676
2020-8-28,28,-0.049,.,.,-0.013
2020-8-28,29,-0.126,-0.15,-0.197,-0.0528
2020-8-28,30,-0.0823,-0.18,-0.062,-0.0503
2020-8-28,31,-0.0324,-0.103,-0.00762,0.0283
2020-8-28,32,-0.0897,.,-0.032,-0.0303
2020-8-28,33,-0.087,-0.24,-0.0302,-0.0326
2020-8-28,34,-0.0822,-0.301,.,-0.0389
2020-8-28,35,-0.0747,-0.312,-0.0669,0.00156
2020-8-28,36,-0.0797,-0.196,-0.104,0.0248
2020-8-28,37,-0.0874,.,-0.0334,0.0083
2020-8-28,38,-0.0849,-0.183,-0.0687,-0.0213
2020-8-28,39,-0.0353,.,0.0102,0.067
2020-8-28,40,-0.0411,-0.208,.,0.0081
2020-8-28,41,-0.111,-0.305,-0.141,-0.0373
2020-8-28,42,-0.0954,-0.317,-0.0706,-0.0207
2020-8-28,43,-0.00483,-0.115,0.0122,0.0566
2020-8-28,44,-0.211,-0.271,-0.202,-0.121
2020-8-28,45,-0.152,.,.,.
2020-8-28,46,-0.0417,.,-0.0177,-0.00582
2020-8-28,47,-0.0493,-0.229,-0.0122,0.0398
2020-8-28,48,-0.348,.,.,.
2020-8-28,49,-0.0931,-0.228,.,.
2020-8-28,50,-0.105,-0.207,-0.0751,-0.0515
2020-8-28,51,.,.,.,.
2020-8-28,52,-0.000397,.,0.0436,0.0943
2020-8-28,53,-0.043,-0.135,-0.0158,-0.00551
2020-8-29,1,-0.112,-0.272,-0.112,-0.0619
2020-8-29,2,-0.179,-0.203,-0.221,-0.119
2020-8-29,3,-0.0675,-0.355,0.00862,-0.0075
2020-8-29,4,-0.0517,.,-0.0366,-0.0165
2020-8-29,5,-0.067,-0.248,-0.0159,-0.0019
2020-8-29,6,-0.0845,-0.309,-0.0636,-0.00168
2020-8-29,7,-0.082,-0.208,-0.0446,-0.0276
2020-8-29,8,-0.116,.,-0.086,0.00105
2020-8-29,9,-0.0547,-0.142,-0.0811,-0.00749
2020-8-29,10,-0.0615,-0.207,-0.0169,-0.000393
2020-8-29,11,-0.103,-0.187,-0.0781,0.0144
2020-8-29,12,-0.0954,-0.267,-0.131,-0.0365
2020-8-29,13,-0.0897,.,.,0.00847
2020-8-29,14,-0.129,-0.226,.,-0.0457
2020-8-29,15,-0.098,-0.199,.,-0.0188
2020-8-29,16,-0.119,-0.347,.,-0.0301
2020-8-29,17,-0.077,-0.167,-0.0538,-0.0274
2020-8-29,18,-0.0271,-0.0922,-0.0268,0.0399
