date,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020-2-21,30,-0.248,0.142,-0.0884,-0.0337,-0.0816,0.397,-0.258,-0.0552,-0.0447,0
2020-2-21,31,-0.0702,-0.064,0.0289,0.0278,0.0188,-0.0497,0.0481,0.0255,0.0287,0
2020-2-21,32,-0.0611,-0.0341,-0.0095,-0.0523,0.0473,0.077,0.0345,-0.0263,-0.053,0
2020-2-21,33,0.0386,-0.0608,0.0209,0.0391,-0.0278,0.0611,0.0699,0.0138,0.0308,0
2020-2-21,34,-0.0189,-0.0994,0.0186,-0.063,0.0025,0.0936,-0.0165,0.0188,0.0245,0
2020-2-21,35,-0.00289,-0.117,0.0197,-0.0037,-0.00966,-0.0454,-0.0375,-0.000394,0.00319,0
2020-2-21,36,-0.0148,-0.0324,0.00201,0.0268,0.0197,0.0802,-0.0798,-0.00997,-0.0208,0
2020-2-21,37,0.108,-0.156,-0.0688,-0.127,-0.00309,0.285,-0.224,0.0203,0.0263,0
2020-2-21,38,-0.0362,0.0605,0.0255,-0.00681,-0.00329,-0.0266,-0.0121,0.0469,0.0662,0
2020-2-21,39,-0.08,-0.0888,-0.0177,-0.0255,0.0357,-0.0528,-0.168,0.00044,-0.0143,0
2020-2-21,40,0.0803,0.00674,0.0293,0.00252,-0.0362,0.0646,-0.0033,0.012,0.0417,0
2020-2-21,41,0.0265,0.117,0.0304,-0.0156,0.00273,0.0364,0.015,0.027,0.0496,0
2020-2-21,42,-0.016,-0.0782,0.00152,0.00665,0.0336,-0.0268,-0.0994,0.0175,0.01,0
2020-2-21,43,-0.0156,-0.225,-0.019,-0.0923,-0.0436,0.0119,-0.0654,-0.0121,0.00549,0
2020-2-21,44,-0.108,0.169,-0.0569,0.16,0.137,-0.112,-0.222,0.0759,0.0539,0
2020-2-21,45,-0.27,-0.534,-0.0688,-0.181,0.154,-0.421,-0.341,-0.0865,-0.147,0
2020-2-21,46,-0.084,-0.0504,-0.0372,0.0656,-0.0116,-0.0225,0.0839,-0.065,-0.0822,0
2020-2-21,47,0.0425,0.177,0.00522,0.0538,0.0273,-0.139,-0.0614,-0.022,-0.039,0
2020-2-21,48,-0.0112,0.0102,-0.00699,-0.106,0.00291,-0.0395,-0.115,-0.0172,-0.0318,0
2020-2-21,49,-0.0247,-0.207,0.063,-0.0245,0.00887,0.0302,-0.0804,0.0914,0.118,0
2020-2-21,50,-0.00291,-0.0254,-0.0219,-0.00973,-0.0098,-0.00763,-0.0571,0.0239,0.0379,0
2020-2-21,51,-0.0368,-0.208,-0.019,0.0261,0.0467,-0.0445,0.0302,0.0527,0.0547,0
2020-2-21,52,-0.0219,-0.21,-0.0496,-0.0689,0.0313,-0.109,-0.0962,-0.0638,-0.103,0
2020-2-21,53,-0.0547,-0.00163,-0.0463,-0.0565,-0.0565,0.147,-0.171,-0.0563,-0.0564,0
2020-2-22,1,0.0311,0.266,0.0366,-0.026,0.0175,0.0269,0.0117,0.0045,0.000478,0
2020-2-22,2,-0.0353,-0.0306,-0.00747,-0.0535,-0.0418,0.0304,0.0155,-0.0271,-0.0212,0
2020-2-22,3,-0.0152,0.197,-0.028,-0.0062,-0.0287,-0.0567,-0.128,-0.044,-0.0472,0
2020-2-22,4,0.0272,-0.00145,0.00896,-0.0581,-0.0117,-0.0117,-0.0287,-0.0104,-0.00968,0
2020-2-22,5,-0.00816,-0.00163,0.0421,0.0151,0.0279,-0.0237,-0.0209,0.0471,0.0552,0
2020-2-22,6,-0.0162,0.00948,0.0103,0.0404,-0.0122,-0.0486,-0.0383,0.00639,0.0118,0
2020-2-22,7,-0.039,-0.107,0.0479,-0.0138,0.029,0.0322,-0.0483,0.022,0.0183,0
2020-2-22,8,0.0178,-0.167,0.0296,0.0186,-0.00233,0.164,0.035,0.0289,0.04,0
2020-2-22,9,-0.0219,-0.0242,0.009,0.0287,-0.0773,0.142,-0.00813,-0.026,-0.00635,0
2020-2-22,10,0.0506,-0.033,0.0212,-0.0159,0.0147,0.0159,-0.108,0.0204,0.023,0
2020-2-22,11,0.0129,0.41,0.0362,0.748,0.0262,-0.0489,0.0144,0.176,0.247,0
2020-2-22,12,0.00356,-0.0366,0.0391,0.0153,0.022,0.11,-0.074,0.0291,0.0319,0
2020-2-22,13,-0.0203,0.0525,-0.0211,0.0061,-0.000592,0.0957,-0.144,0.0166,0.0236,0
2020-2-22,14,-0.042,-0.131,-0.0241,.,-0.0577,0.0153,-0.0353,-0.042,-0.0353,0
2020-2-22,16,-0.000213,-0.114,0.0328,0.0175,-0.0003,-0.0163,-0.0737,0.13,0.181,0
2020-2-22,17,0.00269,0.0498,0.0536,0.092,0.0169,0.0368,0.0021,0.0294,0.0343,0
2020-2-22,19,-0.0326,-0.133,-0.0561,-0.0771,-0.0415,0.0152,-0.119,-0.0513,-0.0595,0
2020-2-22,20,0.00617,0.447,0.024,0.0486,0.00636,-0.119,-0.114,0.0195,0.0271,0
2020-2-22,21,0.0267,-0.231,-0.00919,-0.0942,0.00841,-0.122,-0.0438,-0.0115,-0.0179,0
2020-2-22,22,-0.0329,-0.0221,0.0401,0.0113,0.0918,0.117,-0.0355,0.0329,0.00719,0
2020-2-22,23,-0.0108,0.0393,0.00553,0.0773,0.0412,0.0797,-0.141,0.00729,-0.00497,0
2020-2-22,24,-0.117,0.0221,0.0204,0.0731,0.0256,-0.0202,-0.0284,-0.00473,-0.015,0
2020-2-22,25,-0.063,0.0012,-0.0383,-0.00699,0.0819,0.0251,-0.223,-0.0132,-0.0604,0
2020-2-22,27,-0.122,-0.0729,-0.0347,-0.066,-0.0345,0.223,0.0352,0.0442,0.0759,0
2020-2-22,28,-0.046,-0.0516,0.0275,-0.0206,-0.00432,0.0732,0.0459,0.0258,0.0357,0
2020-2-22,29,0.00918,-0.0398,0.0379,-0.0774,0.0908,0.0079,-0.127,0.0184,-0.0154,0
2020-2-22,30,-0.276,0.12,-0.107,-0.0528,-0.134,0.331,-0.252,-0.067,-0.0416,0
2020-2-22,31,-0.0184,-0.0833,0.0315,0.0467,-0.00493,-0.048,0.0645,0.0295,0.0477,0
2020-2-22,32,-0.0581,0.0446,-0.0109,-0.0257,0.046,0.066,0.0236,-0.0142,-0.0365,0
2020-2-22,33,0.0301,-0.138,0.028,0.0264,0.0122,0.052,-0.0251,0.0356,0.045,0
2020-2-22,34,-0.0488,-0.154,-0.00574,-0.0291,-0.0234,0.0474,-0.00687,-0.0189,-0.0171,0
2020-2-22,35,0.0324,-0.135,0.0239,-0.0143,-0.00697,0.00479,-0.0761,0.00403,0.00817,0
2020-2-22,36,-0.0218,0.0337,0.0147,0.0452,0.0163,0.0198,-0.0786,-0.00141,-0.00794,0
2020-2-22,37,0.0566,-0.00921,-0.0787,-0.185,-0.0338,0.185,-0.207,-0.0457,-0.0533,0
2020-2-22,38,-0.0276,0.062,0.0226,0.0181,-0.0153,0.0042,0.00756,0.0533,0.0799,0
2020-2-22,39,-0.0668,-0.0503,-0.0111,-0.0322,0.0259,-0.0979,-0.183,0.000237,-0.0105,0
2020-2-22,40,0.0818,0.0784,0.00843,0.0437,-0.102,0.102,-0.00463,-0.0116,0.0475,0
2020-2-22,41,0.021,0.124,0.0423,-0.00847,0.0371,-0.00592,0.00981,0.0515,0.0579,0
2020-2-22,42,-0.0206,-0.0549,0.00731,0.0184,0.023,-0.00504,-0.105,0.0162,0.0127,0
2020-2-22,43,-0.0267,-0.24,-0.00667,-0.0875,-0.0125,0.00902,-0.0896,-0.00493,0.000504,0
2020-2-22,44,-0.154,-0.431,-0.0786,0.0612,0.165,-0.0782,-0.135,0.0579,0.00979,0
2020-2-22,45,-0.0978,-0.435,-0.0608,-0.00464,0.0689,-0.333,-0.237,-0.0666,-0.111,0
2020-2-22,46,-0.052,-0.118,-0.0459,0.0649,0.00101,0.0886,0.134,-0.0705,-0.0939,0
2020-2-22,47,0.05,0.299,0.0285,0.0463,0.0473,-0.134,-0.0422,-0.00498,-0.0229,0
2020-2-22,48,0.0341,-0.0474,-0.0238,-0.0523,-0.0156,-0.0801,-0.13,-0.0294,-0.0307,0
2020-2-22,49,0.0236,-0.282,0.0236,-0.0507,-0.021,-0.0124,-0.0505,0.0437,0.0652,0
2020-2-22,50,-0.00264,-0.12,-0.0229,-0.0164,-0.00537,-0.0106,-0.0674,0.0263,0.0404,0
2020-2-22,51,-0.00845,-0.203,-0.0000786,0.0558,0.0222,0.032,0.0239,0.0415,0.0491,0
2020-2-22,52,0.018,-0.147,-0.0445,-0.0835,0.0625,-0.117,-0.103,-0.0339,-0.0744,0
2020-2-22,53,-0.0602,0.0129,-0.046,-0.0848,-0.0474,0.102,-0.172,-0.0584,-0.0666,0
2020-2-23,1,0.0236,0.188,0.0389,-0.0244,0.0262,0.0374,0.0243,0.0131,0.00895,0
2020-2-23,2,-0.0396,-0.0229,-0.00603,-0.0617,-0.0369,0.012,0.024,-0.0262,-0.0218,0
2020-2-23,3,0.00749,0.16,-0.0255,0.0187,-0.00228,-0.048,-0.11,-0.0295,-0.0415,0
2020-2-23,4,0.033,0.0319,0.0112,-0.0491,-0.00779,0.000692,-0.0528,-0.0115,-0.0129,0
2020-2-23,5,-0.0255,0.0162,0.0384,0.0274,0.00517,-0.0144,0.00133,0.036,0.0491,0
2020-2-23,6,-0.0343,0.0557,0.0135,0.0482,0.00705,-0.0517,-0.04,0.0106,0.0113,0
2020-2-23,7,-0.0308,-0.0747,0.0475,-0.0153,0.0285,-0.0156,-0.0465,0.0168,0.0116,0
2020-2-23,8,0.015,-0.158,0.031,0.0259,0.000846,0.167,0.0526,0.0361,0.0487,0
2020-2-23,9,-0.0258,0.0378,0.00803,0.0327,-0.0503,0.129,-0.0159,-0.0258,-0.0165,0
2020-2-23,10,0.0237,-0.00852,0.024,0.0157,0.018,0.0213,-0.107,0.0259,0.0293,0
2020-2-23,11,-0.0298,0.4,0.0181,0.87,0.021,-0.029,0.0136,0.156,0.215,0
2020-2-23,12,-0.0198,-0.0561,0.0339,0.027,0.0313,0.118,-0.08,0.0316,0.0317,0
2020-2-23,13,0.0276,0.0439,-0.0156,0.0163,-0.0132,0.1,-0.156,0.0144,0.0254,0
2020-2-23,14,-0.0348,-0.123,-0.0357,.,-0.0558,0.00395,-0.0521,-0.051,-0.0493,0
2020-2-23,16,-0.00664,-0.0886,0.0348,0.0305,0.0135,-0.0107,-0.114,0.147,0.201,0
2020-2-23,17,0.0131,0.0184,0.0454,0.0785,0.0241,0.06,-0.0453,0.0409,0.0475,0
2020-2-23,19,-0.045,-0.143,-0.0626,-0.0948,-0.0395,0.00408,-0.123,-0.0599,-0.0761,0
2020-2-23,20,-0.00966,0.381,0.00209,0.0256,-0.0453,-0.134,-0.118,-0.0165,-0.000176,0
2020-2-23,21,0.0219,-0.0631,0.0115,-0.0988,0.0283,-0.119,-0.0284,0.00105,-0.00752,0
2020-2-23,22,-0.0127,0.0521,0.0509,-0.00704,0.0275,0.0155,-0.0511,-0.0161,-0.0333,0
2020-2-23,23,-0.0249,0.0342,0.0102,0.0901,0.0546,0.106,-0.196,0.0434,0.0392,0
2020-2-23,24,-0.121,0.0144,0.0506,0.0534,0.0457,0.0344,-0.0463,0.0785,0.0921,0
2020-2-23,25,-0.137,0.00748,-0.0278,-0.00846,0.126,-0.0195,-0.144,0.013,-0.0308,0
2020-2-23,27,-0.0938,-0.0966,-0.0449,-0.0614,-0.0809,0.256,-0.0584,0.0109,0.0489,0
2020-2-23,28,-0.0326,-0.0925,0.0389,-0.0245,-0.00134,0.0752,0.0595,0.0271,0.0369,0
2020-2-23,29,0.00111,0.0575,0.0473,-0.0302,0.0677,-0.0382,-0.0958,0.0411,0.0312,0
2020-2-23,30,-0.277,0.119,-0.107,-0.0589,-0.15,0.355,-0.261,-0.0746,-0.0463,0
2020-2-23,31,-0.017,0.0612,0.0234,0.0547,-0.0163,-0.0734,-0.0302,0.0173,0.0347,0
2020-2-23,32,-0.0485,0.0752,-0.00594,0.0216,0.045,0.102,0.0614,0.00774,-0.00752,0
2020-2-23,33,0.0291,-0.127,0.0293,0.0365,-0.00294,0.0616,-0.0414,0.0366,0.0533,0
2020-2-23,34,-0.103,-0.0502,-0.0105,-0.0149,-0.00898,0.0614,-0.0421,-0.0145,-0.0161,0
2020-2-23,35,0.0138,-0.154,0.0149,0.0243,0.00142,-0.0233,-0.101,0.00493,0.00634,0
2020-2-23,36,-0.0102,0.0809,0.0177,0.0474,0.027,-0.00952,-0.09,0.00903,0.00217,0
2020-2-23,37,0.0112,0.0285,-0.107,-0.162,-0.071,0.179,-0.191,-0.0769,-0.0817,0
2020-2-23,38,-0.0468,0.0674,0.0209,0.0404,-0.0238,-0.0196,0.0288,0.058,0.0898,0
2020-2-23,39,-0.0803,0.00582,-0.0271,-0.0388,0.0206,-0.0912,-0.204,-0.00116,-0.0103,0
2020-2-23,40,0.0874,0.117,0.0455,0.139,-0.047,0.0657,-0.00571,0.0492,0.115,0
2020-2-23,41,0.00026,0.111,0.0454,0.0104,0.0425,-0.0316,0.0434,0.0582,0.0649,0
2020-2-23,42,-0.00413,-0.0453,0.0195,0.0419,0.0302,-0.0338,-0.097,0.0318,0.0322,0
2020-2-23,43,-0.0606,-0.0978,-0.0276,-0.0823,-0.0287,0.00329,-0.0922,-0.0545,-0.0662,0
2020-2-23,44,-0.142,0.0802,-0.101,-0.0555,0.0994,-0.0502,-0.153,-0.00789,-0.0521,0
2020-2-23,45,-0.0743,-0.254,-0.0457,-0.0125,0.0166,-0.24,-0.172,-0.0639,-0.0968,0
2020-2-23,46,0.0153,-0.149,-0.0355,0.0911,0.0353,0.0978,0.0958,-0.0736,-0.108,0
2020-2-23,47,0.0577,0.149,0.0323,0.0465,0.0609,-0.0833,-0.0675,-0.0109,-0.0356,0
2020-2-23,48,-0.00586,-0.132,-0.0309,-0.0645,-0.0129,-0.0591,-0.122,-0.0397,-0.0505,0
2020-2-23,49,-0.0184,-0.27,0.0165,-0.0297,-0.0402,-0.0505,-0.0884,0.0356,0.0618,0
2020-2-23,50,0.0134,-0.0975,0.01,0.00974,-0.00483,-0.0045,-0.0497,0.0543,0.079,0
2020-2-23,51,0.0057,-0.19,0.00845,0.0798,0.0107,0.0667,0.0384,0.0522,0.0694,0
2020-2-23,52,0.0338,-0.122,-0.0347,-0.0341,0.0309,-0.0561,-0.0859,-0.0321,-0.0594,0
2020-2-23,53,-0.0313,-0.00633,-0.0464,-0.143,-0.0486,0.0376,-0.15,-0.0522,-0.0547,0
2020-2-24,1,0.0284,0.187,0.0313,-0.0322,0.00338,0.0192,0.00016,0.00521,0.00611,0
2020-2-24,2,-0.0349,-0.00357,-0.0109,-0.0371,-0.0398,0.0801,-0.00615,-0.0192,-0.0107,0
2020-2-24,3,0.0146,0.108,-0.0381,-0.024,-0.00365,-0.0529,-0.102,-0.0486,-0.0683,0
2020-2-24,4,0.0309,0.00947,0.000287,-0.0567,-0.0309,-0.0226,-0.0735,-0.0318,-0.0322,0
2020-2-24,5,-0.0308,-0.0118,0.0255,0.0212,0.0128,-0.0753,-0.0116,0.0249,0.0293,0
2020-2-24,6,-0.0371,0.0352,0.0125,0.0487,-0.00544,-0.0935,-0.0472,0.0116,0.0171,0
2020-2-24,7,-0.0109,-0.113,0.044,-0.0247,0.0339,0.00939,-0.0395,0.0144,0.00613,0
2020-2-24,8,0.0116,-0.148,0.0272,0.0438,-0.0064,0.158,0.0606,0.0322,0.0461,0
2020-2-24,9,-0.00178,-0.0243,0.00898,0.0324,-0.0202,0.157,-0.0185,-0.0218,-0.0221,0
2020-2-24,10,0.0257,-0.0168,0.0339,0.0436,0.0105,0.00629,-0.116,0.0451,0.0595,0
2020-2-24,11,-0.00595,0.284,0.00689,0.736,0.0233,-0.0884,0.0654,0.134,0.182,0
2020-2-24,12,-0.0282,-0.0728,0.0278,0.0293,0.0126,0.086,-0.0828,0.0275,0.0331,0
2020-2-24,13,0.0453,0.0493,-0.00179,0.0192,-0.0254,0.102,-0.153,0.0304,0.0527,0
2020-2-24,14,-0.0215,-0.102,-0.0385,.,-0.0656,0.045,-0.0793,-0.0557,-0.0514,0
2020-2-24,16,0.00523,-0.106,0.0464,0.0329,0.00658,-0.0203,-0.126,0.175,0.244,0
2020-2-24,17,-0.0155,-0.0315,0.031,0.0607,-0.0171,0.0483,-0.0691,0.0275,0.0447,0
2020-2-24,19,-0.0328,-0.133,-0.0711,-0.107,-0.0669,-0.00201,-0.129,-0.0762,-0.084,0
2020-2-24,20,0.0000785,0.383,-0.00724,-0.0585,-0.0805,-0.114,-0.126,-0.041,-0.0182,0
2020-2-24,21,0.0245,-0.0578,0.000288,-0.0971,0.0288,-0.113,-0.0579,0.000297,-0.00864,0
2020-2-24,22,-0.0163,-0.013,0.0435,0.00928,0.058,0.129,-0.12,-0.00869,-0.0355,0
2020-2-24,23,-0.00754,-0.00562,0.0355,0.104,0.0905,0.0856,-0.22,0.0509,0.0466,0
2020-2-24,24,-0.139,0.0222,0.0581,0.0662,0.0367,0.0742,-0.0361,0.0893,0.115,0
2020-2-24,25,-0.119,0.079,-0.0401,0.0466,0.154,-0.027,-0.15,0.00761,-0.0515,0
2020-2-24,27,-0.0572,-0.116,0.00304,-0.0344,-0.0769,0.128,0.0908,-0.016,0.00288,0
2020-2-24,28,-0.0445,-0.138,0.0247,-0.0167,-0.018,0.0818,0.0392,0.016,0.028,0
2020-2-24,29,0.00251,0.0739,0.0251,-0.0639,0.03,0.0862,-0.128,0.000933,-0.00959,0
2020-2-24,30,-0.261,0.128,-0.111,0.00222,-0.17,0.46,-0.268,-0.0573,-0.0145,0
2020-2-24,31,-0.0244,0.135,0.0221,0.0916,-0.0302,-0.11,-0.0357,0.0273,0.0582,0
2020-2-24,32,-0.0144,0.0508,-0.00781,-0.000903,0.0375,0.0702,0.0352,0.0128,0.00151,0
2020-2-24,33,0.0157,-0.128,0.015,0.0422,-0.00875,0.0569,-0.092,0.0239,0.0382,0
2020-2-24,34,-0.116,-0.0898,-0.0209,-0.0447,-0.0318,0.03,-0.0647,-0.036,-0.0371,0
2020-2-24,35,0.0358,-0.207,0.0149,0.0194,-0.0137,-0.00833,-0.0915,-0.00125,0.00319,0
2020-2-24,36,0.00579,0.0677,0.00606,0.0445,-0.0108,-0.00614,-0.122,-0.00224,0.000915,0
2020-2-24,37,0.0286,0.0434,-0.099,-0.2,-0.103,0.146,-0.193,-0.0982,-0.0972,0
2020-2-24,38,-0.0443,0.0872,0.0227,0.0819,-0.0371,-0.0304,-0.00614,0.0678,0.11,0
2020-2-24,39,-0.0834,0.00664,-0.0334,-0.068,-0.00251,-0.135,-0.176,-0.0132,-0.0182,0
2020-2-24,40,0.087,0.164,0.0332,0.143,-0.0619,0.0356,-0.0277,0.0421,0.112,0
2020-2-24,41,0.000759,0.0548,0.0473,0.0304,0.0168,-0.0872,0.0392,0.0572,0.0741,0
2020-2-24,42,0.00932,-0.0733,0.0279,0.0731,0.0339,-0.016,-0.0971,0.0436,0.0472,0
2020-2-24,43,-0.0588,-0.1,-0.0458,-0.0671,-0.0251,-0.147,-0.115,-0.0485,-0.0579,0
2020-2-24,44,-0.0818,0.302,-0.0902,0.082,0.0856,-0.115,-0.0751,0.0239,0.00489,0
2020-2-24,45,-0.105,-0.258,-0.0394,-0.0189,0.0257,-0.163,-0.172,-0.0875,-0.123,0
2020-2-24,46,0.0124,-0.226,-0.0417,0.0803,0.021,0.117,0.0814,-0.0884,-0.122,0
2020-2-24,47,0.0155,0.142,0.000564,0.0423,0.0319,-0.135,-0.1,-0.0372,-0.0612,0
2020-2-24,48,-0.0312,-0.181,-0.0371,-0.107,0.0229,-0.0943,-0.17,-0.0288,-0.0618,0
2020-2-24,49,-0.0371,-0.251,0.02,-0.0863,-0.0176,0.0522,-0.159,0.108,0.137,0
2020-2-24,50,0.0317,-0.0416,0.00113,0.000499,-0.00678,-0.0054,-0.0438,0.0452,0.0666,0
2020-2-24,51,-0.0086,-0.278,-0.0155,0.107,-0.0164,0.0291,-0.00885,0.0395,0.0635,0
2020-2-24,52,0.0439,-0.161,-0.0303,-0.0278,0.0128,0.0235,-0.0659,-0.0275,-0.0453,0
2020-2-24,53,-0.0135,0.00829,-0.0412,-0.165,-0.0518,0.0557,-0.136,-0.0543,-0.0561,0
2020-2-25,1,0.0145,0.22,0.031,-0.0135,0.0162,0.0167,-0.024,0.0162,0.0168,0
2020-2-25,2,-0.0438,0.00543,-0.0105,-0.0355,-0.0257,0.0922,-0.0105,-0.00937,-0.00288,0
2020-2-25,3,-0.00168,0.155,-0.0443,-0.0532,-0.0122,-0.0949,-0.114,-0.0572,-0.0765,0
2020-2-25,4,0.00818,0.0467,-0.0136,-0.0411,-0.0128,-0.0435,-0.0885,-0.0409,-0.0528,0
2020-2-25,5,-0.0344,0.0226,0.0397,0.0365,0.0226,-0.0213,-0.0453,0.0342,0.0368,0
2020-2-25,6,-0.0165,-0.0284,-0.00165,0.0331,-0.0105,-0.0943,-0.053,0.0033,0.00811,0
2020-2-25,7,-0.00304,-0.0799,0.0343,-0.045,0.0383,0.0216,-0.0462,0.0131,0.00276,0
2020-2-25,8,0.00434,-0.17,0.028,0.00143,0.0179,0.169,-0.000917,0.055,0.0685,0
2020-2-25,9,-0.0418,-0.0336,-0.00189,0.00382,-0.0469,0.105,-0.0568,-0.0508,-0.052,0
2020-2-25,10,0.00658,-0.0296,0.0253,0.0378,0.00901,0.0208,-0.108,0.0338,0.0439,0
2020-2-25,11,0.0105,0.357,0.0134,0.603,0.0351,0.0334,0.0187,0.131,0.174,0
2020-2-25,12,-0.0436,-0.0756,0.0153,0.00614,0.0111,0.0483,-0.109,0.0359,0.0453,0
2020-2-25,13,-0.00692,-0.0358,-0.0399,-0.0475,0.00226,0.169,-0.18,-0.0227,0.00542,0
2020-2-25,14,-0.0305,-0.127,-0.066,.,-0.0786,-0.017,-0.0803,-0.0758,-0.0751,0
2020-2-25,16,-0.0143,-0.0925,0.0348,0.00922,0.0137,0.00351,-0.16,0.173,0.238,0
2020-2-25,17,-0.0186,-0.0892,0.0158,0.049,0.000653,0.0661,-0.129,0.0274,0.0375,0
2020-2-25,19,-0.0355,-0.125,-0.0661,-0.113,-0.0743,0.0119,-0.13,-0.0778,-0.0811,0
2020-2-25,20,-0.0159,0.223,-0.00395,-0.105,-0.0586,-0.0766,-0.112,-0.043,-0.0336,0
2020-2-25,21,0.0247,-0.0225,-0.0133,-0.124,0.0345,-0.0841,-0.0753,-0.00572,-0.0181,0
2020-2-25,22,0.00191,-0.14,0.00708,0.0308,0.0565,0.0612,-0.157,-0.0109,-0.0365,0
2020-2-25,23,0.0122,-0.0454,0.00216,0.0595,0.0418,0.00883,-0.227,0.0565,0.0615,0
2020-2-25,24,-0.147,0.00985,0.0483,0.0642,0.0387,0.0821,-0.0702,0.0832,0.108,0
2020-2-25,25,-0.142,0.0277,0.00448,0.0847,0.145,-0.351,-0.096,0.0563,0.0222,0
2020-2-25,27,-0.0184,-0.144,0.0209,-0.023,-0.074,0.268,-0.0124,0.00548,0.0357,0
2020-2-25,28,-0.0451,-0.204,-0.00156,-0.0164,-0.00812,0.0117,-0.0164,0.00675,0.012,0
2020-2-25,29,0.00386,0.0458,-0.0189,-0.0934,0.0188,-0.0124,-0.15,-0.0241,-0.0419,0
2020-2-25,30,-0.251,0.215,-0.0771,0.101,-0.15,0.409,-0.246,-0.00243,0.0428,0
2020-2-25,31,-0.032,0.0392,0.0295,0.0568,-0.0236,-0.108,-0.0778,0.0376,0.0705,0
2020-2-25,32,-0.0292,0.00373,-0.0432,0.00114,0.0308,0.0482,-0.0307,0.0306,0.0272,0
2020-2-25,33,-0.00339,-0.0753,0.0134,0.0473,-0.0196,0.0966,-0.0766,0.0177,0.0343,0
2020-2-25,34,-0.116,-0.0408,-0.0232,-0.0525,-0.0119,0.12,-0.0704,-0.0206,-0.0232,0
2020-2-25,35,0.00563,-0.242,0.0118,0.00835,-0.0131,-0.045,-0.0859,0.00576,0.0126,0
2020-2-25,36,-0.00978,0.0369,0.00482,0.0242,0.03,0.0503,-0.132,0.0108,0.00378,0
2020-2-25,37,-0.0194,-0.0711,-0.0956,-0.208,-0.111,0.196,-0.266,-0.0494,-0.0239,0
2020-2-25,38,-0.0625,0.142,0.0322,0.12,-0.031,-0.0153,-0.0238,0.0809,0.126,0
2020-2-25,39,-0.087,0.0441,-0.0341,-0.0887,-0.00262,-0.131,-0.187,-0.0175,-0.0242,0
2020-2-25,40,0.043,0.101,0.011,0.124,-0.0733,-0.0197,-0.0159,0.0164,0.0755,0
2020-2-25,41,0.02,0.0389,0.0417,0.0257,0.0245,-0.0198,0.0247,0.0638,0.0806,0
2020-2-25,42,-0.0109,-0.0854,0.0211,0.0856,0.0702,-0.0219,-0.101,0.056,0.0492,0
2020-2-25,43,-0.029,-0.0443,-0.0585,-0.0777,-0.0392,-0.193,-0.105,-0.118,-0.0668,0
2020-2-25,44,0.0192,0.969,-0.0887,-0.092,-0.027,-0.202,-0.0297,-0.11,-0.15,0
2020-2-25,45,-0.016,-0.376,-0.00992,-0.1,0.0132,-0.153,-0.304,-0.0405,-0.0592,0
2020-2-25,46,-0.0282,-0.217,-0.0223,0.0911,0.0402,0.181,0.0201,-0.0555,-0.0854,0
2020-2-25,47,0.0356,0.172,0.0343,0.062,0.0476,-0.197,-0.112,-0.00905,-0.0284,0
2020-2-25,48,-0.0131,-0.121,-0.0367,-0.0938,0.0375,-0.112,-0.154,-0.0135,-0.039,0
2020-2-25,49,-0.0404,-0.3,0.0307,-0.0601,0.0149,0.0717,-0.181,0.167,0.192,0
2020-2-25,50,0.0029,-0.0589,0.0151,-0.0348,-0.00203,0.0333,-0.0604,0.0823,0.117,0
2020-2-25,51,-0.0383,-0.176,-0.0237,0.0847,-0.031,0.0558,-0.0621,0.0276,0.0527,0
2020-2-25,52,-0.0103,-0.182,-0.0413,-0.0352,0.0349,0.0678,-0.0539,-0.0364,-0.0669,0
2020-2-25,53,-0.0363,-0.0229,-0.0601,-0.189,-0.0617,0.0418,-0.102,-0.066,-0.0685,0
2020-2-26,1,0.0125,0.0403,0.0115,-0.0144,0.0447,0.00743,-0.0577,0.0215,0.0148,0
2020-2-26,2,-0.0377,0.0234,-0.0268,-0.0395,0.000799,-0.00498,-0.0342,-0.0111,-0.0159,0
2020-2-26,3,-0.0245,0.0289,-0.0542,-0.0412,-0.0102,-0.11,-0.121,-0.0538,-0.0719,0
2020-2-26,4,0.0177,-0.0195,-0.0168,-0.0389,0.0201,-0.0469,-0.0976,-0.0301,-0.0512,0
2020-2-26,5,-0.0146,0.0239,0.0285,0.0412,0.0737,-0.0123,-0.0364,0.0816,0.0869,0
2020-2-26,6,-0.00881,-0.0705,-0.0127,0.0214,0.000367,-0.0609,-0.0655,-0.0109,-0.014,0
2020-2-26,7,0.00102,-0.069,0.0198,-0.0515,0.034,0.0914,-0.0257,0.00508,-0.00669,0
2020-2-26,8,-0.00465,-0.202,0.0197,0.108,0.0456,0.135,-0.0277,0.0639,0.0707,0
2020-2-26,9,-0.0498,-0.0634,-0.0381,-0.0126,-0.00119,0.055,-0.0599,-0.0325,-0.0434,0
2020-2-26,10,0.0126,0.0235,0.0145,0.0238,0.0171,0.0671,-0.0978,0.0255,0.0285,0
2020-2-26,11,0.0408,0.179,0.0353,0.499,0.0801,0.223,0.0385,0.138,0.163,0
2020-2-26,12,-0.0271,-0.12,0.00281,-0.00502,0.035,0.0354,-0.119,0.0461,0.0504,0
2020-2-26,13,-0.0546,-0.00225,-0.07,-0.0844,-0.0222,0.101,-0.167,-0.0463,-0.0545,0
