date,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020-1-15,San Jose,-0.0035600001000000003,-0.021,0.0198,-0.0383,0.031099999
2020-1-15,Detroit,-0.039799998999999996,-0.079999998,0.040100001,-0.077600002,-0.0528
2020-1-15,Philadelphia,-0.00868,-0.0117,-0.0341,0.015699999,-0.0178
2020-1-15,Columbus,0.041000001,0.0108,0.223,-0.026000001000000002,0.0241
2020-1-15,Austin,0.024599998999999997,-0.0018399999999999998,0.15000001,-0.027799999,-0.0126
2020-1-15,Charlotte,-0.0217,0.0298,0.074500002,-0.06199999900000001,-0.12300000000000001
2020-1-15,Indianapolis,-0.018999999,0.048900001,-0.069499999,-0.0132,0.039999999
2020-1-15,Jacksonville,0.0233,0.0535,0.056499999,0.036699999,-0.019200001
2020-1-15,Memphis,-0.0018399999999999998,0.0148,0.0999,-0.0221,0.00183
2020-1-15,San Francisco,0.0013,0.0080899997,0.034200002,-0.072300002,0.0317
2020-1-15,El Paso,-0.035100002000000005,0.083999999,-0.223,-0.062600002,-0.00868
2020-1-15,Baltimore,0.0363,0.115,0.000184,-0.062700003,0.04769999900000001
2020-1-15,Portland,-0.0147,0.0063499999,0.079300001,0.031099999,-0.035
2020-1-15,Boston,-0.0116,-0.0032299998999999998,-0.171,-0.032400001,0.033199999
2020-1-15,Oklahoma City,-0.0078800004,-0.025599999,-0.106,0.021500001,-0.037599999
2020-1-15,Louisville,0.017200001,0.082800001,-0.045200001,-0.039299997999999996,-0.041999999
2020-1-15,Denver,0.019099999,0.00128,0.075900003,-0.046,0.031099999
2020-1-15,Washington,0.122,0.0242,0.32699999,-0.0036800001,0.071099997
